Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
"9-(2,3-dihydroxypropoxy)-9-oxononanoic acid"	1093273.751	1632433.422	1714245.813	6006113.622	4189543.334	6006506.4	393541.5876	494391.097	1311749.83	484772.9302	420082.856	401585.4659	204644.2931	242675.3415	229352.5007	237142.2304	244515.2705	238781.6487	2214431.373	270789.7825	856540.352
9-HOTrE	377443061.9	380602894.3	382002438	64857665.1	48601296.57	64585946.31	6919484.791	6236952.868	6093976.537	12935437.13	13646571.1	14947054.96	8417223.561	5247777.86	6558948.345	5331762.081	6017272.356	7436149.658	17357009.52	28436365.06	35722618.36
?-Linolenic Acid	1579822.053	1630204.941	1951044.233	620932.8086	653441.4414	705976.3659	1501081.164	1539210.276	1096948.366	430219.1668	581488.5177	506584.1716	710523.3896	346358.8446	452131.6581	222605.4601	202887.8427	255072.2166	2679241.24	2465803.711	1486018.571
AB-PINACA carboxylic acid metabolite	188458.0401	180308.8483	155111.7441	11002078.55	8798053.297	12281708.2	7212806.914	6317658.456	6688379.551	78146.2976	63794.08782	58424.76614	67141.51578	55769.80921	56360.4409	85400.49778	73239.89146	71006.43892	105822.7763	100826.9761	90108.98497
ASCORBIC ACID	11118771.11	5321174.003	2739966.977	11701424.04	10597470.09	3000154.869	12702409.05	12843881.53	11009820.27	16104795.12	15278616.93	13542635.69	26974099.38	26160520.95	24242908.51	31147865.03	25270113.54	28288687.89	44109548.86	67286532.62	60615254.61
Acamprosate	185569.507	1230232.974	281306.9169	1906748.891	2723240.457	3451237.918	1140987.666	1160981.36	1866368.978	1201412.82	1080846.977	1106330.774	1169758.489	1085413.511	1102200.268	1254196.739	1326583.932	1579859.859	1190477.691	1757453.568	1494088.216
Aconitic Acid	296025588.7	289455967.3	318579368.8	243426853.8	351873559.4	272451493.6	362863655.2	96524948.98	398992155.6	401058517.3	579317599.7	589903514.1	658401501.5	696290537	694133468.6	695840713.1	610744038.8	808419717.5	958367740.8	1091007339	1216719491
Apiin	200002476.9	195618197.9	201887021.5	42511715.36	47583980.42	46009261	3609607.871	16542320.41	5162702.431	670569.2179	650064.5052	1394901.666	290208.8124	272064.243	325588.5383	497202.5049	269348.1645	279424.1357	1327798.406	3145011.674	3132568.44
Ascorbic acid	2042618.19	3743326.702	6479325.568	3391336.138	1330027.069	3076938.601	7243935.415	4501561.028	3794858.928	8117906.179	7636929.75	6954542.96	9997967.371	9163181.344	5971442.944	10237274.8	9346307.327	14916773.12	13431178.32	38068148.43	32356496.01
Asiatic acid	8492223.545	10447191.13	9878539.378	66758.48932	72674.99482	71215.36902	95033.02543	81061.16556	89625.30406	142883.0374	145729.6848	141829.2999	148750.0284	119620.8989	131534.5658	142105.3966	116141.4338	143714.4619	133224.4114	155992.772	167272.5735
Asparagine	111651270.2	128666809.5	128956034.9	80038589.82	75480683.47	65428848.45	82213363.5	71160822.68	96230411.27	245668383.1	248918008.1	259611103.3	555714287.3	400441622.6	371390449.5	517020715.3	515293811.9	580765985.8	515450496.2	497507346.7	619984041.1
Astragalin	352273220.9	398373972.8	373890633.9	1043322036	754147257.1	494991619	3665517661	4378487611	3314528468	3222153426	3099940343	2137894873	702295293.8	748190904.9	495478577	731822948	552316767.8	502069918.9	657169761.3	639737471	459866173.1
Avocadyne Acetate	1326395.36	261187.3399	347935.4831	250428.726	15943991.79	1839664.029	237907.5683	378291.3547	236971.3856	539781.4593	247023.7474	245984.3448	3110654.559	457898.732	242838.2631	342720.0139	264752.6175	5755855.182	3225733.109	712708.8542	4648764.525
Azelaic acid	175903227.6	175447680.9	167407341.5	62425480.27	60044673.08	72698864.8	13011221.94	10309345.21	14110526.75	9673033.89	10657443.71	9866570.601	9639442.49	7823230.909	6538886.432	6930464.644	6768103.813	8658243.469	10904383.6	9769211.501	12883626.39
"Benzoic acid + 1O, 1MeO, O-Hex"	8013200.34	8466160.927	7359495.027	44195663.15	54550031.67	49794283.68	216689165.7	139150852.2	210158620.5	321363973.1	413719870.8	358461085.3	64637424.84	44652754.86	48344138.38	50859728.08	41526861.3	73895667.95	41820537.05	69455717.73	85966567.33
"Benzoic acid + 1O, O-Hex"	257318049.6	264594526	263676676.9	233587773.8	225723424.1	217553411.8	149855528.2	164649323.2	117240183.5	62126920.14	72748331.49	44246444.61	21797279.9	20470676.28	18554970.65	18232785.16	17394436.36	19811105.6	15232956.91	19430627.93	19860691.09
"Benzoic acid + 2O, O-Hex"	5315392.275	6664461.499	5067084.458	8277509.946	7612363.217	6765833.509	36481326.98	45670164.41	23064445.01	10269408.82	16754361.64	11273746.89	677977.1892	736137.4332	951334.2645	988563.9614	698299.303	1355436.342	478209.0824	2433410.088	2709876.721
Benzyl 6-O-beta-D-glucopyranosyl-beta-D-glucopyranoside	5015880.807	5494776.905	5743714.915	1583799.075	1985120.304	2721875.975	443294.6349	432424.7879	483319.0127	434564.5354	544660.0462	187334.0098	391793.366	325291.0633	273798.2795	392334.525	378439.8863	526985.3588	203516.9289	1067002.264	611656.3029
C12-AE1S (TENTATIVE)	41616618.21	36677650.29	40568443.19	71375405.9	64759473.45	132643897.3	42617533.39	50448930.82	148411572.3	438512586.5	100500543.5	88863129.97	50103349.51	56073434.83	79163778.71	59898613.58	62987583.54	72075822.84	137687641.1	41919517.22	50726316.65
Caffeic acid hexoside	26549030.88	29227217.75	28846075.34	55813974.42	58033227.45	46383087.42	125461267.4	111200668.5	120262257.1	267242454.4	255991559.6	316184413.4	174020300.3	176592480.2	173252192.1	69254841.45	168239137	139106695.4	143094795.4	106183727.9	99834207.08
Caffeoyl putrescin (isomer of 390)	1285139631	1176399471	1436907701	118774486.4	66945643.15	60027558.31	104923210	174886385.4	45581181.39	233701148.3	220686953.9	223959541.3	187660032.9	94127627.49	122904395.5	137774455.5	179497095.6	220785713.6	135211422.6	170392136.3	105787850.3
Chlorogenic acid	3739313615	3765155190	3592206136	3633899789	3235264281	2630477798	5069007394	5654220999	4126511045	2805218978	3310316449	2417399749	1422763394	1986996177	1718783250	1995131370	1393122903	1078485205	1597031401	1372274534	1345793194
Citraconic acid	74992558.61	74926550.78	83205356.12	53653923.97	78367893.01	71552426.09	81813245.88	53836624.18	123004969.2	110790070.9	105350605.9	102221529.2	190252725.9	182388037.1	188582389.6	256027920.5	191839453.8	235053817.2	270992195.7	298344908.6	179317241.6
Citric acid	12495145840	13058728579	12942764447	11013703597	10616513835	11689517364	7088277957	7396879149	5532114463	8809268961	9262487863	8020566179	22336604640	21910524728	23508746735	32982477721	30525345265	29889436244	31116778212	31241262974	30119039086
Corchorifatty acid F	222210046.9	200870695.5	210180416.8	33457847.24	25216879.38	18478423.43	7867506.28	8616414.793	7218417.594	4071386.981	2012284.036	2922774.86	4647933.523	2785779.784	1456505.15	760898.5962	780958.6206	3245827.554	41177931.42	53416727.53	84693627.98
"Coumaroyl quinic acid (isomer of 758, 759)"	109215333.9	109609960.8	78974735.3	298205871.7	246781534.5	180087375.7	139784547.1	89573763.86	70826304.6	32044973.04	33721009.49	18351109.39	16670650.6	36242837.18	22951731.22	20033041.14	14035518.22	16325545.42	28375918.7	18990481.2	21519868.11
"Coumaroyl quinic acid (isomer of 758, 760)"	606998363.3	181859622	266958382.9	1468269907	1082694868	1064263658	3610051392	3308383768	1875173665	75888922.6	93309483.88	53973558.94	28972954.13	29290595.72	33029192.73	42407455.68	25041503.55	24370532.92	24873687.04	29616635.64	29038075.92
Cyclopentylacetic acid	5089546.254	1479769.881	6382460.718	6480869.546	5793219.13	10696569.48	19081645.04	13712046.64	29229432.34	8006179.95	11778071.99	8270063.255	1112165.516	1247443.819	1466824.551	336338.8208	582123.0558	898600.6748	3213546.416	3372402.504	2540287.228
Cytidine-3'-monophosphate	25314770.17	26425407.74	28763814.25	5892055.98	5555268.049	8461067.247	3896250.074	4036159.375	3853082.121	2666595.815	2946155.419	3040913.747	2219447.675	2413182.59	2244129.17	2600821.593	3123644.21	3070050.114	24733118.43	24108444.04	30710394.91
D-(+)-Galactose	550224845.8	482292386.7	498608736.5	764026387.4	602623799	719425242.9	1684108801	1753375509	1875347900	1286614661	1253382127	1493364890	1008840404	1050848811	578982636.8	2391743374	2295311226	2824222417	2940938964	3624225921	2441637808
D-(+)-Malic acid	3076966333	3167281376	2644128886	7120665664	5643105317	6471453733	7928022483	4473243030	5773217240	4530948605	7265424939	12265713382	3033164577	3457040031	3289319520	3171304493	3330264618	2536210776	2502442105	1689226006	1984483762
D-(+)-Xylose	4934856.978	9223923.13	9398797.039	19326857.34	19900165.65	18482739.54	11931326.13	16798016.02	20407656.72	14769926.41	16322485.52	13326658.86	10267606.37	12759292.41	8764610.309	11754077.98	10134493.77	19122199.78	20830891.2	12816480.59	11217440.63
D-(-)-3-PHOSPHOGLYCERIC ACID	2418502.308	2570475.627	2614125.582	5558413.908	5149920.364	5725456.703	35515825.26	31222688.9	36546667.52	14150726.73	16250660.05	39018684.31	19338567.54	32140119.75	36865786.86	4961836.059	6580167.512	8675860.495	4522218.792	4865327.051	4997669.097
D-(-)-Glutamine	259473153.1	265803506.9	290301561.7	216605936	334096979.7	345497931.5	241752038.9	225863114.1	292818770.4	557463116.7	616798623.5	418000053.1	506168264.8	399296643.4	300502568.8	571439223.8	500306592.1	424804184.2	322086291.6	254945217.3	351359658.3
D-Glucose 6-phosphate	10692114.7	1954077.092	3182399.672	45866757.34	55566026.41	46351027.9	94514531.6	95304146.38	85368296.1	88524083.41	84987397.41	55949833.25	101118580.9	74367290.08	73177801.67	51000989.95	54882790.21	83347124.12	76982080.28	129473079.3	91007875.26
DEOXYRIBOSE	40561660.57	42094022.29	40826017.7	52063655.71	54553252.84	52762363.24	34164533.28	36998915.86	34457536.61	59957803.25	50790158.18	48281151.34	35043133.02	32046700.03	37346228.91	28813073.18	31703838.82	30502114.15	22326757.31	25496253.12	24326009.81
DL-Lactic Acid	171253073.4	157676653	178619182.6	103617831.4	153474329.6	250915897.9	177425391.8	190825548.6	180078022.4	350152275.5	237115781.3	400636184.5	646141902.7	549757569.1	306112851.1	651808873.4	564520470.9	648945391.9	665843897.3	780064497.9	1584002831
DL-β-Leucine	92017426.05	98202821.18	91607538.94	6298890.868	6085011.345	7146382.32	4570352.79	11793020.47	3977777.769	16089570.16	10669978.48	13991309.67	11629856.16	4518934.793	9013078.999	5389159.818	6205100.385	6599187.402	24679375.68	19868665.89	29271276.81
Dehydroascorbic acid	219228954.3	230200228.1	210052818.8	310835243.7	263916919.8	268467733.8	275132351.5	269979875.5	241687392.4	467159888.3	471193597.8	707378941.8	359788754	434217882.1	370230308.1	583045275.1	375780489.3	486732379	428231882.9	439638190.1	447136937.9
Deoxycorticosterone 21-glucoside	85641.15844	108368.8936	69771.43231	95493.05797	588128.7041	1061349.079	67721.09301	150404.4322	179163.8808	261173.6703	563954.4805	3768454.097	65172.47982	712318.0483	411769.4795	2197157.409	365226.9093	536099.9616	501068.4173	143618.3303	359889.9054
Deoxyguanosine diphosphate (dGDP)	3146816.833	2956649.535	2885196.58	48962540.11	63896300.14	49661856.44	109430991.4	66513426.27	69398596.6	90633948.97	81777995.28	76384290.27	87738551.29	54086467.14	42451866.25	152575702.2	147252445.1	54674697.49	5262208.202	14696250.75	4447023.75
Diacetyl	56110282.89	57131820.66	58342151.74	40502687.26	35235424.73	59741416.7	52616520.15	68748078.67	56662225.62	52367879.37	47682113.28	58808250.05	41305336.14	43592305.82	46784073.17	80821863.35	61328352.19	69710584.42	94246066.7	128459482.4	127834379.8
Dihydrobenzoic acid pentose	3728366.926	3410887.769	4733125.035	11279812.07	16123086.14	13850916.39	14861096.81	18248230.54	12126681.56	23034677.64	25273660.35	14251215.9	5697506.152	7690204.82	9171293.481	10428705.66	8004063.136	9581885.351	6872921.75	5528861.375	7465103.174
Dodecyl sulfate	152839636.3	134224068.6	159870921.7	157065965.6	149748616.1	202776946.6	112533847.9	187236738.1	255639961	621755581.5	168780919	176930982	114719308.2	132292161.4	180059699.1	148856396.6	173885816.7	158480641.7	282786721.1	99005272.45	110981807.7
Eriodictyol	22717192.63	23441712.17	24735642.18	373957.3877	396293.3133	411499.0188	371037.8963	390797.5439	396627.1457	819054.8592	747088.1606	490142.6644	476961.5177	318964.1893	454221.9579	259799.1103	258197.4108	633509.1556	313237.2818	448585.103	992118.9842
Esculin	640392.635	676846.5429	647145.23	2009068.99	1861932.427	1436296.323	4096224.395	3376748.876	2245377.104	1417841.395	1506452.831	796671.4496	570431.5474	434419.2936	493469.469	1096272.521	997033.6986	697833.8733	710587.7616	436677.4808	276592.7775
"Ethyl 3,5-dimethyl-4-{[(2-oxo-3-azepanyl)amino]sulfonyl}-1H-pyrrole-2-carboxylate"	34765822.91	35012499.75	33962411.01	9328583.292	12346205.17	12519283.3	30825214.75	34282773.88	26123516.44	525796.0765	983728.8565	509547.1153	62892.64365	55642.74995	55815.68612	80696.2371	71077.66603	71519.43873	104470.7184	104867.0482	89892.55838
Ethylmalonic acid	74248251.84	69914002.94	70035605.67	68740372.9	67816349.22	61614293.06	52472791.92	50913503.07	46572698.23	46161453.64	44815160.84	33466339.3	25425318.85	34656981.44	24078342.92	54268022.18	51394650.81	75184003.13	75024675.4	90927944.43	143878607.9
FA 18:3+2O	183371565.3	175929897.1	187432209.5	54493412.22	43465279	53788182.89	6683429.281	6844575.906	7229565.138	3769654.864	4339798.26	4359946.663	1343460.47	789527.8637	1084573.402	793324.4421	1000674.915	1438908.406	15627673.53	21284682.82	25212209.23
FA 18:3+3O	4421105.988	3826072.097	2626093.189	4483519.651	3077945.899	2199728.278	345350.3655	328370.4246	331591.5968	444820.9162	435208.3295	337251.6177	264117.6463	274505.2716	232750.7798	288919.9113	259671.9526	254918.3324	15931651.42	14491178.39	21291958.92
FA 18:4+2O	14928533.94	16779657.9	20365622.73	4357340.32	4857713.685	3618111.321	3846861.322	4516268.688	4632603.645	2332294.075	2863719.344	3208340.091	1950306.087	2610496.973	2738713.226	799979.0969	816959.7388	1098108.71	4811504.425	6770201.504	2316020.93
FA 9:2+1O	2561910.079	2699434.123	2566746.07	939581.8723	797550.8833	872221.9977	265698.7636	278018.441	622708.4965	235450.1733	337154.5918	185071.4749	340584.1038	140515.6512	220237.1763	106712.2826	123044.4935	83027.57859	166243.0253	109765.8513	235671.8827
Farnesyl pyrophosphate	295018.9965	345813.1813	332948.0447	278813.5362	285018.3676	330583.2264	180180.7056	189449.2631	213804.2416	1439296.599	2789752.622	4395574.831	3061892.182	1463467.403	1733113.523	3148859.042	4399977.423	3311017.623	2709409.823	7727940.812	7716502.93
"Flavanone base + 4O, O-Hex, C-Pen"	188086256.3	176670406.3	171567098.6	136413904.9	133803835.3	145332698.6	190004800	213543508.9	137042045.7	74061409.75	89033039.92	57048180.64	13756353.22	13591493.34	12275237.01	8979646.813	10430297.8	14182372.12	10884000.37	15535573.15	8788167.989
Flavin adenine dinucleotide (FAD)	3112010.421	3431396.8	3563768.11	17441413.79	16463062.84	13302243.53	17037803.82	19075667.2	17059228.61	11975128.14	12811855.5	7699503.477	13585180.94	9567319.075	10894523.98	29985121.4	21687287.09	16999873.68	32121842.33	31925889.29	19385968.4
Fumaric acid	202234275	208405916.7	207524954.8	459870748.5	400330136	503709099.9	519316184.7	463959105.4	447651173.2	625120633.8	949333578.4	640279169.2	322315293.2	389104396.6	376505184.1	374025490.5	385081878.8	381168083.9	374846146.7	379621008.9	352356422.7
"Furostane base + O-Hex, O-Hex-Hex-Hex"	337419.2303	464900.4503	312219.6093	210381.2312	211733.4759	230600.2902	136781.7117	156728.8448	117933.5533	278489.6188	143112.4805	436591.4877	3643395.417	8229706.418	13345057.87	1510308.144	3288475.351	3595578.603	4833591.915	1924891.739	5438975.845
Gabapentin Related Compound E	6578025.943	5100450.054	12408367.27	7782063.276	23013708.85	27171195.83	5336312.832	6499127.251	364686.1365	4707847.424	1140555.692	287920.9388	3119224.757	3468285.602	2441253.863	2762837.82	181014.0161	1735959.696	3011634.61	3990046.954	3316278.246
Gallic acid	791071.2894	338500.9936	720335.6418	1341990.393	718070.7417	1603748.235	1425773.832	1364310.516	417771.0213	2940951.992	2986744.464	1583622.095	1194455.482	1531584.985	1773326.648	1480111.005	3838434.008	2096801.016	9104803.15	4519495.583	6972860.224
Gallic acid hexoside	155729.4674	182549.2349	219999.6212	2863153.968	3277952.168	2731530.521	2657160.345	3308648.563	2406923.041	558202.2252	619629.5969	323082.7044	106997.4521	134876.313	142709.5668	60716.07473	71587.02427	70237.77353	97535.92733	106267.0694	105755.5506
Genistein	52540823.11	46680431.26	51032158.42	344175.4867	358983.808	355295.5827	322940.5286	305505.7652	321955.7881	445459.5897	426475.438	389218.9674	268415.337	304786.5071	230216.3303	329816.9258	347882.109	268123.5611	342515.4348	194503.0271	204639.841
Gluconic acid	474749501.5	474329205.1	485529770.4	795143639.1	838114326.1	750099755.4	817842234.6	778587931.1	681687550.6	718124904.5	818574133.5	805663131.1	613619744.7	689302771.9	655148420.7	581899824.3	554771174.3	586836892.7	631104375.2	604834054.9	608527946.9
Grossamide or its isomer (Not validated)	15287243.14	12220333.45	11909814.05	4868574.744	2907001.755	7305891.101	193145.3823	287576.3493	509899.2848	1288513.513	1933701.647	2584988.413	1589653.237	2810450.28	2024874.769	2449439.594	884505.3057	2129996.231	3850001.482	1240746.284	3194545.72
Guanosine	1602336130	1655555223	1615880835	469702180.6	407146488.4	479630674.7	38734651.15	28953981.34	54924828.48	33456360.97	26354592.49	28753536.75	19786237.56	16308382.93	16968779.23	11332470.28	11462188.25	9180965.953	237188051.7	159359442.6	230216959.2
Guanosine monophosphate (GMP)	30652984.08	29304043.6	25948757.12	20671388.1	18788882.25	19338882.31	15263541.65	11503195.99	13177025.78	1435648.302	6199563.225	7726635.759	2024589.801	2400547.441	2700777.18	2059997.7	2372196.357	1885309.868	40746471.96	11418132.03	44265825.11
"Guanosine-3',5'-cyclic monophosphate"	117562049	111641863.6	100952828.6	43734541.12	46059102.86	50331030.8	1000661.761	863480.4562	1423305.316	1117198.116	562253.0856	921991.8828	440549.9565	332958.7095	492259.9306	614635.9889	797266.57	752210.1486	200885801.1	280028962.2	205422280.8
Hexadecanedioic acid	3249447.317	3232697.642	3538992.193	611826.3878	427727.7878	610346.747	7282139.331	6591734.495	7573566.873	5358963.808	7111287.877	6458948.856	2431090.202	2825379.286	2273627.48	1802817.667	1882213.107	1829372.924	3671283.862	4035305.097	4474137.753
Hydroxysuberic acid	20987986.34	21712354.47	22435947.55	6428794.217	6287876.648	7225703.454	1017515.732	1098724.547	993484.5069	1243970.482	795472.5592	1716527.184	620651.2152	429997.2258	391173.2798	721082.541	341043.8298	240101.2635	668803.5438	1812497.708	1401077.306
Inosine	55764773.42	57554705.93	60987939.05	11454716.86	11361611.58	11500479.98	8087404.619	8945004.878	6890600.81	6067347.283	4454018.484	7887319.259	2765831.081	6809280.475	4829992.502	3397534.914	2287245.235	4958141.535	7644996.526	6893792.272	7528216.837
Isophthalic acid	10877248.52	4345445.997	4663144.73	4020202.893	22657246.45	4742624.145	8285710.476	4832499.943	10943652.71	23760909.07	69887354.19	19283862.45	32435458.55	15376983.78	17216410.97	22101466.39	16377085.97	30251004.27	40635960.6	24264270.35	18483054.32
Jasmonic acid	1537650.255	1560885.13	1590638.141	5551260.306	4563036.119	4716110.083	148923.2455	109719.9621	93231.76514	91044.54965	92452.50906	90246.31153	92292.43757	78601.7927	86419.16773	92825.82558	82596.63203	91948.63344	132609.7474	140616.2377	122436.6213
Kukoamine B 地骨皮乙素	35436745.6	28840578.15	49480411.9	149174.6731	166980.7912	126477.6398	77549.52026	84886.32578	77246.67201	32616369.41	33859192.9	23577100.22	42077352.27	64796962.86	67820825.9	67076913.9	31055607.08	22125309.65	16901802.57	6964170.956	15105783.4
L-Citrulline	6307590.663	7319149.049	7068445.145	24532186.27	54805768.46	32512658.73	16178477.98	16797162.63	25730610.78	20701117.52	23723700.43	16194565.9	17137710.39	17787816.08	13896802.14	12278746.07	12037543.27	10269281.68	4369272.041	1854524.556	3235882.119
L-Dopa	5377334.184	5891872.397	4480050.862	979036.6365	690354.5256	590764.8136	183360.0625	757629.2519	288539.5812	1238926.974	411551.3571	813824.2488	1158561.286	690341.9225	713101.2725	1530943.547	1453075.988	2772007.7	5147716.247	5280258.314	5009234.207
L-Glutamic acid	54497679.35	54977314.59	66020214.58	156861338.2	181924494.9	158090215.9	327212177.1	306913698.5	256119812.9	321860665.1	348600444.2	404106438.5	347850797	304323478	312137779.9	255922468.1	264834061.3	277324609.6	25999623.71	10483453.72	6326573.237
L-Threonic acid	70492676.99	74890707.88	79502799.62	356368371.3	227861341.8	329394045.2	78119974.53	106339141.4	56243749.95	87437858.83	102917696.4	94508224.44	69555635.65	101776135.6	71792498.34	51487226.3	48779834.39	63409962.16	38327528.87	50667498.38	43900907.95
LPE 16:0	177399453.2	181309188.3	185482549.3	93699123.62	88631175.72	104854848.3	126881067.3	120366150.6	101866363.9	82396556.77	81687697.06	95692579.8	48092661.87	45687934.34	42776576.78	28591889.25	38099104.81	35534793.49	69291710.29	22547488.05	44236794.62
LPE 18:1	4568190.764	4068970.778	3171359.237	11456524.07	10223702.69	11107099.52	18424280.92	28562374.1	25471956.59	12636512.21	15383154.83	15512720.12	9969289.215	10548566.29	6987038.592	5933963.577	5506766.1	8188120.704	2732187.141	1726484.644	3805707.838
Labdanolic acid	1755130.314	1578076.512	1733288.151	3615169.029	2250076.322	2417148.638	115507.6824	106763.4211	108016.6003	104329.1697	118974.9752	114054.8303	104224.6564	100192.1972	104318.231	107834.4747	108451.1295	118208.2163	112826.5606	128935.5094	130289.5686
Linoleic Acid	3461735.815	3905092.65	3457434.529	1965656.928	1277839.246	2064891.283	174173.8846	178166.8947	163109.8886	101337.5721	109125.3184	92167.4721	99488.05892	93455.83455	90806.29958	108598.0964	98600.87831	100329.9867	5384008.075	4747850.579	3931492.324
Linoleic acid	77973923.49	83340667.94	80039552.55	19828560	13322086.87	20546643.58	2192982.057	1777714.143	1115296.621	1364057.865	2033629.433	2338079.668	566784.9118	566547.4644	1106821.044	353296.0131	454318.2252	498889.0946	9619095.097	7729470.034	10191775.96
Lithosprmoside 紫草氰苷	120441850.4	134967316.1	126947782.5	336542724.2	270832045	230783371.2	38433401.47	62169184.51	60263548.2	17079385.31	20932075.16	16938178.66	2864574.466	12930463.06	1849560.7	13621068.44	4711404.528	4824142.665	10796868.31	5960414.081	3016171.444
MGMG 18:3	25114525.62	25106649.65	26127474.31	8274340.65	9494297.434	8773760.825	4459755.05	3321275.185	2345628.605	872931.9108	1622896.412	1226260.017	6830251.321	3225936.652	9679038.116	5384655.408	4471938.01	7726756.343	15844798.67	12112903.29	7963312.376
Maleic acid	2439795.555	4418587.99	5298212.692	4241114.541	6719927.063	4710926.938	3609842.724	4247437.035	4303448.677	25518292.41	34311225.25	32501142.98	26603537.02	22416101.87	24598419.35	21639936.51	12928862.76	5962061.788	12761864.08	23327152.81	17049557.21
Mesaconic acid	48944926.85	51236639.25	50393464.56	23150585.58	24660858.91	28917450.42	25609907.68	25050408.31	24869414.55	26597608.02	26590945.56	31277874.72	28571994.29	29509348.06	33601910.78	33925419.28	34901197.88	38623921.02	141383598.8	170804800	110634341.4
"Methyl 4-{5-[(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)methyl]-2-furyl}-2-methyl-5-oxo-1,4,5,6,7,8-hexahydro-3-quinolinecarboxylate"	755627.5123	991739.1348	1683305.789	228383.831	1116301.222	337062.0341	112758.3718	123430.8405	115152.7853	1323955.604	943974.5942	1492693.353	3114978.821	1204574.97	3909105.335	3769510.238	4314081.267	4680655.801	4666212.071	5959329.129	6145636.614
Methylmalonic acid	400137583.7	403810081.4	311355315.8	438214069.2	383418320.6	442135036.8	500316217	549786097.7	359616642.5	169525537.1	163099679.8	190515000.4	152594620.1	159896362.5	116226329.6	196665748.6	182322473.9	209283621.6	141047504.2	103832482	114157718.4
Mevalonic acid	20871518.67	19903261.28	21092219.55	32942263.52	37688405.95	38685210.58	41840458.29	47819599.87	32995464.47	18698825.95	20486077.72	17221563.61	10757219.75	10818949.33	12959340.52	14721021.8	14884694.75	12524539.4	10556328.75	12593491.5	11463344.66
Monobutyl phthalate	15336091.51	16604030.59	15603916.34	2253823.068	1382640.522	1769061.668	763630.6533	976121.2959	333561.2438	1057157.782	989845.7144	701911.8984	683789.0959	746458.1768	809226.6062	1571820.214	554223.3696	952382.4301	1189525.79	1774423.836	834881.4581
Mucic acid	24587469.52	22792544.19	26260113.44	136381002.8	136674250.8	109033088.7	185375918.5	244549722.9	268206780.8	233810315.6	241653811	314456406.6	300930310.6	224014550.1	244654846.7	238230736.8	254765321.9	316576948.3	255173095.6	439428801.7	401874846.1
Myricitrin	268012.9437	250309.2912	260626.2709	294722.9336	250724.3324	146053.8891	237653.0885	715677.6559	407034.0609	6435848.297	6300340.974	4229900.749	1964659.922	2720828.839	1476134.958	2205018.469	1439490.571	1894087.735	2675521.994	3183564.922	1735325.333
Myristyl sulfate	173256218.3	159428644.6	201516453.6	188976457	194489903.4	507809209.1	104261455.1	166051662.4	395216257	1328710121	209849217.2	203007428.1	110513973.1	139057427.7	194368810.9	148739530.2	164326385	154326764.1	209704728.5	119055781	130072809.6
N'2-[3-(trifluoromethyl)benzoyl]-5-(trifluoromethyl)pyridine-2-carbohydrazonamide	4937219.067	4393632.497	4978762.637	10763652.83	8437140.012	5812417.618	14942369.43	14929599.62	10930630.51	17903716.54	20810288.62	14038253.09	6418943.92	9252711.89	7961982.722	4859646.72	5151228.222	3695038.554	5324298.432	3668793.227	3769924.868
"N'3-(2,2-dimethylpropylidene)-1-(4-isopropylphenyl)-5-methyl-1H-pyrazole-3-carbohydrazide"	25305327.15	25220013.5	26119355.11	6705714.837	1119684.713	1544984.12	385172.8984	517280.6484	346788.8303	316667.4251	311350.0574	513145.6321	126929.2462	259857.0984	155819.9665	167582.2598	157000.6568	252441.6015	2932846.285	465249.9339	3351764.664
"N-(1,3-benzodioxol-5-ylmethyl)-3-(tert-butyl)-1-methyl-1H-pyrazole-5-carboxamide"	3692097.927	3648859.211	2346995.37	4887125.545	6240583.473	13662902.64	4097224.438	4199708.776	2923926.967	125556.1436	115676.2059	98048.63066	109064.6732	90205.67156	91907.89209	125513.0762	108274.2639	110094.8225	137719.4993	132253.4494	122723.4796
N-Acetyl-D-alloisoleucine	21350462.87	23507855.12	24039110.36	2565482.424	3576890.928	2747785.866	5877718.27	4973263.69	4748567.325	4628992.351	4992399.582	5908914.326	2089420.276	1930638.833	1726790.927	2115998.469	2439525.627	1184944.198	2411495.858	3338586.741	3548802.73
N-Acetyl-DL-glutamic acid	8953750.46	10941882.54	9723181.665	37039889.41	39419028.34	34386561.41	19918690.86	27624422.54	21406744.74	4052602.197	6641426.618	5230377.379	6263103.964	4950665.373	4897039.904	1372491.733	1759824.391	795006.3726	1883981.947	2404724.278	2358101.574
N-Acetyl-DL-norvaline	59943893.67	59643636.05	67952355.09	29875057.38	30183026.08	30083552.84	19572845.03	21590252.37	19747545.34	19136043.87	21302003.96	18352511.31	28073716.89	19662687.02	27500354.42	24755125.41	21440532.04	27572965.69	23522532.19	20788844.05	23972189.75
N-Acetylalanine	19197181.68	24320306.88	21156423.69	12517540.31	12581090.82	13584471.05	18932984.97	19571259.07	13823013.13	19241044.68	35615269.13	19873703.72	21149763.4	9926803.244	19469047.55	16558043.64	11880126.14	20721023.37	11409859.63	12397783.59	11755125.09
