Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
BC332_31762_mrna	5159.0	5188.0	3004.0	3302.0	3503.0	3612.0	7328.0	5137.0	7452.0	7519.0	6422.0	5583.0	4240.0	4052.0	3719.0	7110.0	7923.0	7802.0	9821.0	13702.0	8980.0
BC332_24138_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_03012_mrna	3.0	0.0	0.0	24.0	16.0	3.0	8.0	10.0	21.0	12.0	11.0	6.0	4.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	2.0
BC332_00105_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_08285_mrna	164.0	139.0	89.0	174.0	138.0	185.0	199.0	108.0	164.0	185.0	192.0	150.0	116.0	118.0	121.0	82.0	74.0	63.0	113.0	106.0	88.0
BC332_16911_mrna	723.0	843.0	486.0	510.0	480.0	601.0	425.0	365.0	515.0	663.0	648.0	611.0	415.0	414.0	601.0	215.0	233.0	264.0	351.0	663.0	320.0
BC332_02789_mrna	10.0	17.0	5.0	11.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	6.0	40.0	3.0	25.0	3.0	7.0	11.0	17.0	0.0	0.0
BC332_03502_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_00193_mrna	12.0	8.0	3.0	4.0	3.0	2.0	5.0	3.0	1.0	3.0	2.0	4.0	1.0	1.0	3.0	2.0	0.0	1.0	4.0	1.0	0.0
BC332_22107_mrna	1207.0	5270.0	1525.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_20410_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
BC332_19510_mrna	0.0	0.0	0.0	3.61073	0.0	0.0	0.0	0.0	0.0591516	0.0	0.0	1.29355	4.4322	0.0	2.0	0.0	0.425162	0.0	0.0	0.0	0.0
BC332_13507_mrna	233.0	194.0	168.0	386.0	329.0	307.0	537.0	444.0	549.0	537.0	523.0	472.0	799.0	738.0	848.0	733.0	610.0	673.0	1151.0	580.0	902.0
BC332_27690_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_05239_mrna	30.0	28.0	19.0	23.0	29.0	34.0	5.0	1.0	6.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_28011_mrna	40.0	53.0	20.0	31.0	39.0	35.0	28.0	18.0	34.0	67.0	48.0	48.0	115.0	78.0	107.0	160.0	131.0	186.0	128.0	138.0	116.0
BC332_19382_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_09215_mrna	179.0	169.0	118.0	166.0	151.0	110.0	85.0	65.0	124.0	109.0	108.0	68.0	64.0	86.0	137.0	57.0	104.0	92.0	137.0	63.0	115.0
BC332_14885_mrna	10.0	10.0	2.0	5.0	8.0	8.0	7.0	14.0	17.0	14.0	16.0	12.9801	20.0	19.0	36.0	4.0	5.0	2.0	8.0	5.0	2.0
BC332_20916_mrna	2.6369	0.0	2.57884	3.26866	0.783297	6.60931	8.20902	5.93966	5.99968	10.8469	14.3777	3.80885	11.0226	5.98462	13.5161	5.08529	8.61899	3.08734	6.45377	10.3829	6.66387
BC332_06893_mrna	1218.0	948.0	646.0	627.0	481.0	586.0	673.0	506.0	915.0	1156.0	1111.0	1026.0	328.0	538.0	861.0	599.0	652.0	723.0	1129.0	1543.0	918.0
BC332_18588_mrna	191.0	192.0	144.0	202.0	142.0	125.0	242.0	215.0	331.0	511.0	460.0	405.0	331.0	343.0	459.0	139.0	65.0	99.0	120.0	189.0	160.0
BC332_02868_mrna	357.0	642.0	283.0	327.0	179.0	228.0	211.0	164.0	232.0	198.0	229.0	158.0	185.0	132.0	278.0	263.0	239.0	326.0	305.0	171.0	210.0
BC332_17575_mrna	44.0	45.0	31.0	38.0	52.0	60.0	11.0	7.0	22.0	47.0	46.0	63.0	33.0	48.0	59.0	62.0	66.0	77.0	92.0	323.0	123.0
BC332_24892_mrna	608.0	486.0	347.0	1283.0	1229.0	1391.0	1281.0	885.0	1091.0	643.0	493.0	497.0	525.0	827.0	544.0	306.0	332.0	291.0	401.0	875.0	393.0
BC332_32743_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_24802_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_30719_mrna	68.0	67.0	22.0	31.0	35.0	27.0	28.0	11.0	20.0	30.0	10.0	32.0	8.0	3.0	9.0	2.0	5.0	3.0	3.0	2.0	4.0
BC332_10236_mrna	1682.0	1473.75	991.0	1997.0	1943.0	1976.0	1971.0	1440.0	2079.0	1463.0	1533.0	1264.0	1340.0	1805.85	1473.0	990.0	663.0	938.0	799.0	540.0	721.0
BC332_25183_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_29786_mrna	152.0	117.0	92.0	174.0	147.0	142.0	73.0	69.0	79.0	30.0	63.0	62.0	35.0	15.0	53.0	0.0	0.0	0.0	1.0	0.0	1.0
BC332_26892_mrna	23.0	28.0	8.0	3.0	4.0	4.0	4.0	1.0	0.0	4.0	0.0	1.0	0.0	1.0	8.0	1.0	0.0	3.0	0.0	0.0	0.0
BC332_18820_mrna	77.0	58.0	45.0	2.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_14528_mrna	33.0	53.0	61.0	25.0	43.0	34.0	1.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
BC332_12317_mrna	113.0	103.0	59.0	346.0	200.0	245.0	390.0	302.0	590.0	422.0	568.0	472.0	52.0	56.0	64.0	86.0	65.0	82.0	182.0	258.0	170.0
BC332_25715_mrna	28.0	22.0	13.0	75.0	50.0	38.0	121.0	113.0	144.0	93.0	134.0	135.0	202.0	231.0	171.0	92.0	74.0	76.0	76.0	5.0	90.0
BC332_08876_mrna	7.19783	9.13417	9.0	7.39441	1.01924	0.0	0.0	2.21318	2.0	0.0	3.04119	1.08009	0.0	5.25459	5.08305	0.0	2.0	0.0	0.0	0.0	0.0
BC332_10387_mrna	1.0	4.0	1.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
BC332_31101_mrna	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16950_mrna	1325.0	1077.0	677.0	3129.0	3641.0	3208.0	2786.0	1904.0	2344.0	1541.0	1157.0	1201.0	729.0	1242.0	1004.0	352.0	342.0	407.0	858.0	987.0	786.0
BC332_26055_mrna	1.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
BC332_23566_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_34021_mrna	4850.24	4363.31	2786.23	4541.12	4262.75	4682.38	6074.93	4054.48	5876.18	6187.47	5153.87	5103.55	4293.64	4531.65	5105.07	4320.0	4234.99	4927.51	5670.2	6298.88	3973.98
BC332_27851_mrna	26.2821	18.0	24.2	11.0	4.57143	32.0	1.0	0.0	4.0	5.0	15.0	2.0	0.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0
BC332_27781_mrna	3706.0	3327.0	1969.0	3089.0	2678.0	3182.0	1092.0	795.0	1104.0	1321.0	1226.0	1224.0	352.0	302.0	578.0	22.0	44.0	13.0	24.0	0.0	3.0
BC332_23429_mrna	9.0	5.0	1.0	3.1126	2.0	1.09159	0.0	2.11352	3.0	4.16648	7.12797	4.0	0.0	0.0	5.20602	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16546_mrna	993.189	817.58	580.893	1136.26	967.708	906.568	1386.15	1091.8	1412.81	2209.43	1937.82	1722.77	1613.99	1516.94	1974.64	1282.35	1090.22	1167.44	1838.56	1187.0	1504.7
BC332_16825_mrna	30.0	35.0	9.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_19596_mrna	0.0	0.178652	7.089	16.8293	12.2349	1.27876	6.56977	3.82494	57.0187	8.93346	7.33255	45.8872	11.3102	0.0	16.1482	6.02419	0.0	0.0	42.8728	8.15265	14.6408
BC332_04092_mrna	470.0	579.0	335.0	411.0	398.0	560.0	522.0	383.0	588.0	684.0	456.0	502.0	318.0	307.0	398.0	255.0	294.0	383.0	396.0	522.0	324.0
BC332_29333_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_03555_mrna	27.0	33.0	20.0	75.5139	81.7893	44.3679	49.0	55.6722	63.0	36.0	51.0	32.0	15.0	11.0	25.0	2.0	0.0	3.0	5.0	6.0	1.0
BC332_01261_mrna	43.0	33.0	22.0	2.0	5.0	7.0	6.0	3.0	8.0	25.0	10.0	18.0	15.0	24.0	31.0	0.0	2.0	3.0	3.0	2.0	0.0
BC332_14519_mrna	9711.0	31206.0	10945.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	11.0	11.0	7.0	0.0	0.0
BC332_32972_mrna	435.0	218.0	218.0	730.0	992.0	1195.0	741.0	887.0	917.0	205.0	277.0	134.0	20.0	49.0	137.0	0.0	2.0	0.0	0.0	3.0	0.0
BC332_27058_mrna	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_24293_mrna	0.0	0.0	0.0	0.0	2.0	4.0	0.0	4.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
BC332_22856_mrna	10833.1	10526.5	6338.08	15268.7	18083.8	17402.0	27157.1	22777.8	28316.4	21507.6	17770.0	16436.5	13782.3	18790.1	10092.3	4114.62	3320.48	4186.53	5156.83	4497.34	3901.92
BC332_28261_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_33287_mrna	53.0	32.0	17.0	55.0	37.0	43.0	22.0	11.0	10.0	13.0	15.0	6.0	2.0	4.0	5.0	1.0	3.0	0.0	4.0	7.0	3.0
BC332_08165_mrna	217.0	163.0	98.0	153.0	137.0	49.0	69.0	86.0	91.0	154.0	193.0	145.0	2.0	57.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0
BC332_25145_mrna	1204.0	1287.0	755.0	1046.0	882.0	1056.0	1243.0	832.0	1284.0	1100.0	951.0	953.0	879.0	1052.0	1021.0	577.0	720.0	704.0	785.0	756.0	520.0
BC332_31568_mrna	153.0	240.0	83.0	209.0	136.0	139.0	179.0	199.98	191.0	247.0	216.0	198.0	54.0	64.0	94.0	1.0	4.0	0.0	13.0	52.0	11.0
BC332_28633_mrna	412.0	334.0	244.0	558.0	474.0	486.0	434.0	360.0	451.0	575.0	403.0	452.0	246.0	292.0	317.0	189.0	162.0	210.0	366.0	283.0	261.0
BC332_20153_mrna	79.0	41.0	28.0	458.0	430.0	302.0	156.0	114.0	141.0	20.0	44.0	35.0	15.0	37.0	36.0	48.0	70.0	62.0	57.0	22.0	39.0
BC332_00937_mrna	61.0	56.0	22.0	148.0	60.0	67.0	100.0	101.0	152.0	83.0	93.0	79.0	70.0	39.0	91.0	14.0	19.0	10.0	32.0	12.0	20.0
BC332_12018_mrna	3.0	1.0	5.0	7.0	4.0	2.0	7.0	2.0	2.0	1.0	3.0	2.0	3.0	0.0	7.0	4.0	9.0	10.0	2.0	0.0	0.0
BC332_08021_mrna	1.0	5.0	0.0	2.0	3.0	0.0	2.0	0.0	2.0	15.0	2.0	0.0	2.0	4.0	8.0	0.0	0.0	1.0	3.0	2.0	1.0
BC332_08569_mrna	73.0	39.0	27.0	1.0	3.0	9.0	0.0	0.0	6.0	10.0	12.0	17.0	51.0	70.0	37.0	777.0	1765.0	1820.0	268.0	294.0	251.0
BC332_25542_mrna	0.0	14.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_01570_mrna	32.0	15.0	24.0	18.0	49.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	145.0	132.0	97.0	110.0	46.0	84.0
BC332_10750_mrna	0.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0
BC332_20993_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_33730_mrna	57.0	39.0	15.0	26.0	15.0	3.0	8.0	1.0	24.0	78.0	75.0	42.0	2.0	27.0	9.0	11.0	2.0	1.0	0.0	1.0	0.0
BC332_25440_mrna	280.0	246.0	192.0	371.0	298.91	375.544	257.0	220.0	292.717	258.0	219.0	291.964	288.924	241.978	355.69	284.807	241.783	243.0	438.91	467.967	515.94
BC332_18876_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_08442_mrna	481.0	383.0	226.0	345.0	269.0	216.0	651.0	478.0	742.0	1135.0	1227.0	906.0	815.0	1405.0	907.0	297.0	334.0	267.0	174.0	296.0	181.0
BC332_10773_mrna	4.0	0.0	7.0	1.0	2.0	5.0	3.0	2.0	1.0	5.0	4.0	3.0	0.0	5.0	6.0	4.0	1.0	1.0	1.0	1.0	2.0
BC332_01450_mrna	62.0401	27.0326	29.1012	27.3747	30.0538	48.2036	17.0	20.0	21.0	10.1045	13.0892	13.0357	12.0371	24.2408	36.0	2.0	4.0071	2.0	7.01137	13.0	21.0
BC332_01901_mrna	0.0	0.0	0.0	2.00381	1.01155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_29116_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_05889_mrna	94.0	42.0	45.0	58.0	48.0	62.0	39.0	44.0	62.0	38.0	51.0	40.0	22.0	31.0	34.0	17.0	20.0	25.0	28.0	32.0	39.0
BC332_24115_mrna	144.466	87.6032	61.1122	127.883	96.87	85.6449	65.0977	61.8554	69.2774	98.0285	96.4336	102.902	51.5129	45.768	78.7602	29.9633	25.8237	24.0	39.8005	60.0	31.8275
BC332_08254_mrna	0.0	0.0	2.0	0.0	1.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
BC332_08574_mrna	4.0	21.0	6.0	1.0	8.0	4.0	2.0	0.0	2.0	5.0	1.0	2.0	6.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
BC332_06057_mrna	364.0	306.0	187.0	453.0	476.0	474.0	726.0	494.0	800.0	710.0	590.0	652.0	329.0	331.0	393.0	211.0	158.0	168.0	305.0	412.0	221.0
BC332_03189_mrna	90.0	61.0	60.0	25.0	29.0	105.0	20.0	3.0	7.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_11371_mrna	0.0	0.0	0.0	19.0	25.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_21298_mrna	0.0	0.0	0.0	4.0	0.0	2.00915	7.57243	0.0	5.83883	1.6402	0.0	0.0	0.174526	3.41796	2.0	1.10507	0.0	1.87934	2.34203	15.3239	9.90895
BC332_08282_mrna	20.0299	24.649	13.0	35.4704	19.226	17.0878	12.0596	12.0067	20.1247	14.0078	13.9051	17.013	11.2313	22.0313	12.2038	0.0	0.0	5.002	1.01031	0.0	13.0193
BC332_24861_mrna	2186.0	2014.0	1252.0	3099.0	2786.0	3209.6	4016.0	3488.0	5225.0	5770.0	4783.0	5030.0	3586.0	4227.0	4235.0	2210.0	1625.0	2070.0	3334.0	5083.0	3301.0
BC332_27668_mrna	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.5	4.0	0.0	0.0	4.0	18.0	10.0	11.0	19.0	22.0
BC332_07162_mrna	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_03737_mrna	129.0	155.0	49.0	180.0	116.0	144.0	79.0	60.0	88.0	52.0	82.0	34.0	33.0	59.0	42.0	31.0	34.0	48.0	22.0	46.0	29.0
BC332_22688_mrna	418.0	461.0	254.0	452.0	426.0	495.0	676.0	423.0	761.0	1034.0	904.0	904.0	454.0	336.0	355.0	299.0	319.0	368.0	469.0	518.0	537.0
BC332_25808_mrna	3.0	9.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	7.0	6.0	1.0	1.0	13.0	3.0	3.0	0.0	2.0	7.0	4.0	2.0
BC332_27065_mrna	230.0	299.0	142.0	624.0	584.0	760.0	255.0	196.0	259.0	158.0	133.0	168.0	183.0	127.0	281.0	27.0	47.0	44.0	34.0	55.0	51.0
BC332_21842_mrna	2.0	4.0	3.0	14.0	7.0	8.0	15.0	12.0	16.0	18.0	6.0	6.0	5.0	2.0	14.0	1.0	1.0	0.0	1.0	5.0	1.0
BC332_32127_mrna	2490.0	7249.0	2707.0	1.0	2.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16518_mrna	34.0	29.0	14.0	6.0	3.0	5.0	1.0	2.0	2.0	9.0	4.0	9.0	4.0	4.0	2.0	3.0	0.0	3.0	0.0	6.0	2.0
BC332_26616_mrna	167.708	148.235	99.0362	314.214	246.226	191.884	210.077	165.385	231.158	128.077	153.473	142.802	153.043	214.991	158.947	109.471	61.01	117.466	89.0126	73.0	66.043
BC332_16240_mrna	50.0	39.0	25.0	29.0	28.0	43.0	33.0	24.0	35.0	12.0	19.0	17.0	2.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_19118_mrna	290.0	382.0	173.0	345.0	384.0	388.0	359.0	256.0	309.0	312.0	293.0	324.0	207.0	355.0	201.0	241.0	242.0	271.0	261.0	293.0	197.0
BC332_30456_mrna	1756.0	1137.0	895.0	538.0	843.0	266.0	166.0	269.0	599.0	837.0	393.0	369.0	4810.0	8861.0	3564.0	10083.0	8952.0	7770.0	12152.0	15471.0	8503.0
BC332_28008_mrna	640.0	557.0	405.0	493.0	318.0	349.0	140.0	201.0	242.0	427.0	604.0	405.0	550.0	428.0	507.0	173.0	194.0	193.0	233.0	156.0	155.0
BC332_24047_mrna	10.0	2.0	3.0	8.0	1.0	7.0	6.0	14.0	9.0	17.463	11.0	6.32523	11.0	1.0	4.0	0.0	2.0	0.0	0.0	3.0	1.0
BC332_05373_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_31639_mrna	134.0	106.0	66.0	161.0	177.0	253.0	160.0	104.0	161.0	82.0	100.0	112.0	42.0	67.0	64.0	24.0	31.0	43.0	44.0	68.0	27.0
BC332_12969_mrna	355.0	327.0	218.0	646.0	986.0	852.0	470.0	351.0	473.0	24.0	33.0	27.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
BC332_34049_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_04791_mrna	1318.0	1149.0	684.0	1641.0	1892.0	1836.0	5189.0	3279.0	6645.0	8195.0	5194.0	6371.0	12291.0	9123.0	6314.0	608.0	965.0	772.0	717.0	1626.0	600.0
BC332_04318_mrna	0.0	6.0	0.0	2.0	8.0	4.21409	2.0	0.0	5.0	1.0	7.0	2.52449	5.0	9.0	1.0	0.0	0.0	0.0	5.0	4.0	0.0
BC332_12816_mrna	3990.0	3914.0	2535.0	6971.0	6971.0	7171.0	5636.0	4346.0	6333.0	5575.0	4467.0	4420.0	3521.0	4363.0	4323.0	1420.0	1677.0	1292.0	1382.0	2607.0	1060.0
BC332_20649_mrna	1.0	1.0	0.0	10.0	27.0	24.0	1.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_05661_mrna	353.0	259.0	159.0	920.0	940.0	961.0	1708.0	1594.0	1717.0	1430.0	1551.0	792.0	207.0	377.0	300.0	20.0	9.0	12.0	36.0	46.0	35.0
BC332_33621_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_05126_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_22830_mrna	11.0	6.0	0.0	8.0	11.0	15.0	7.0	2.0	3.0	1.0	0.0	4.0	2.0	5.0	7.0	24.0	35.0	7.0	67.0	37.0	29.0
BC332_04381_mrna	30.0	3.0	4.0	189.0	172.0	257.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_21452_mrna	36.0	23.0	27.0	61.0	56.0	115.0	14.0	11.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
BC332_15281_mrna	2.0	7.0	3.0	10.0	20.0	11.0	6.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	2.0	24.0	19.0	18.0
BC332_25241_mrna	23.0	9.0	0.0	76.3654	65.2766	35.0	49.7301	34.7032	63.8563	51.2772	77.6063	44.182	36.0	13.2898	59.0	23.0	10.0	6.31869	57.8555	103.757	81.1359
BC332_12826_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_00626_mrna	766.0	709.0	404.0	1051.0	706.0	859.0	1023.0	785.0	1244.0	150.0	262.0	78.0	0.0	24.0	19.0	0.0	0.0	1.0	0.0	0.0	0.0
BC332_34464_mrna	0.0	0.0	0.0	0.0	0.0	0.0	2.43e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67e-05	5.75e-06	0.0	0.0	5.2e-05
BC332_25394_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_19682_mrna	119.0	108.0	115.0	22.0	88.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_24187_mrna	94.0422	55.1047	58.2574	127.138	119.072	71.6203	70.8164	85.2919	118.149	94.5747	131.988	90.5692	144.033	148.184	160.914	81.1432	65.7153	114.37	90.2635	22.1636	97.8994
BC332_05060_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	18.0	5.0
BC332_11550_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_19547_mrna	728.0	571.0	384.0	478.0	367.0	475.0	324.0	242.0	340.0	472.0	350.0	331.0	244.0	232.0	345.0	146.0	168.0	186.0	249.0	334.0	249.0
BC332_13240_mrna	321.0	275.0	173.0	712.0	565.0	674.0	390.0	282.0	313.0	225.0	181.0	193.0	162.0	141.0	225.0	74.0	132.0	96.0	86.0	102.0	87.0
BC332_10833_mrna	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_12519_mrna	1294.0	1139.0	616.0	803.0	744.0	592.0	946.0	635.0	1156.0	2369.0	1844.0	2100.0	4607.0	2991.0	3946.0	850.0	602.0	530.0	3199.0	4282.0	2486.0
BC332_17167_mrna	93.0	96.0	61.0	111.273	71.0	81.0	45.0	46.0	54.1299	75.0	53.0	65.1754	83.0	80.0	119.0	17.0	34.0	44.0	46.0	49.0	45.0
BC332_11426_mrna	358.0	399.0	190.0	653.0	607.0	587.0	709.0	592.0	754.0	878.0	706.0	796.0	865.0	1145.0	1037.0	691.0	725.0	849.0	848.0	1023.0	754.0
BC332_28956_mrna	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_08093_mrna	13.1919	8.17078	1.03379	8.15768	12.0	4.0	7.0	6.0	7.26417	10.0	3.09671	6.0	6.0	1.0	9.0	1.0	4.0	2.0	9.0	3.00097	2.00142
BC332_27705_mrna	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16125_mrna	42.0	37.0	33.0	49.0	47.0	18.0	55.0	67.0	47.0	27.0	60.0	21.0	42.0	122.483	62.0	44.0	58.0	51.0	81.0	36.0	48.0
BC332_09962_mrna	3.40137	3.8306	1.0	4.99816	11.2691	5.96471	8.04859	3.50875	6.0	4.57311	7.0	7.0	3.24501	11.2501	3.0	0.0	1.07607	0.0	2.0	5.0	0.0
