Name,20,21,22,23,24,25,60,61,62,63,64,65,66
220,3374.5,3357.25,3259.333333,3226.875,2732.5,3770.666667,2180.5,3317.2,2745.125,3035,3113.214286,2913.75,3958.5
221,1533.75,1862.9375,1471.5,2465.625,2133,1305.833333,1783,1347.3,1620.25,1418,1706.5,1680.25,1777.5
222,1422.875,1910.3125,1473.5,2777,2083,1294.833333,2386.5,1583,1769.5,1792.5,1838.428571,1831.125,1630.5
223,1592.125,1984.375,1581.166667,2892.375,2143.5,1279.5,2525,1531.3,1901.25,1933,1988.642857,1879,2119
224,2180.375,2659.1875,2215.833333,4038.25,2693,1902.5,3071,2409.4,2436.75,3190.5,2905,2471.5,2553.5
225,5158.875,2944.375,2711,1795.625,1137.5,3168.666667,7464,2627,4761.25,4227.5,3559.857143,4249,4816
226,1612.375,1439.9375,1537.833333,884.375,573,1939,796.5,1363.1,1277,501.5,799.5,1369.75,1908.5
227,1603.875,1500.875,1607.333333,1081.625,573,1920.666667,786.5,1387.1,1288.875,486,941.7857143,1410.75,1943
228,7054.625,18489.6875,6118.333333,8084.75,5130.5,5728.166667,10730.5,6883.6,7256,6041,6444.714286,5773.125,9284.5
229,2177.25,2314.9375,2450,1802.625,1076.5,2588,3881,2030,2490.25,2224,2667.428571,2337.125,3523.5
230,2320.75,2255.375,1994,1918,1359,2140.666667,1240.5,1879.3,1893.5,1492,1698.714286,1928.875,2430
231,2218.5,2822.6875,2094.5,2189.25,1698,2248.333333,3015.5,2214.3,2571.25,3391.5,2877.142857,2437.875,1949.5
232,2165.25,2919.0625,2028.333333,2324.875,2082,2270.333333,1893.5,2182.9,1920.5,2674.5,2385.928571,1978,1406.5
233,2133,2869,2022.333333,2354.625,2011,2250.666667,2015,2064.6,1903.5,2626,2341.785714,1948.875,1466.5
234,2089.125,2971,1883.833333,2273.625,1886.5,2265,1991,1994.1,1722.5,2669,2273.785714,1865.375,1397.5
235,860.75,1226.0625,828.6666667,2231,2269,840.1666667,2458,1137.8,1204.375,2475,1734.214286,1362.25,920.5
236,933.25,1255.4375,1055.166667,2215.875,2163.5,1028.166667,2390,1386.9,1433.125,2193,1783.142857,1356,982
237,1549,1690.5625,1493,2319.125,2457,1413.333333,2406.5,1765.7,1730.375,2527.5,1859.357143,1599.75,1356.5
238,3074.75,5769.3125,2946.833333,2845.625,2358.5,2658.166667,2136,2972.9,2764.625,2418,2481.428571,2890.375,3308
239,3271.25,4707.25,3219.333333,2907.75,2658.5,2610,2609.5,3233.2,2996.5,2638,2702.214286,2980,3645
240,4024.5,3854.5625,3803.166667,7760.125,6716.5,3548.333333,10851,5051.6,3628.5,5338,11258.07143,3760.625,2870
241,1706.875,2026.375,1469.666667,3076,3875,1674,2712,2029.4,2159.25,2540,2330.714286,2006,1884
242,4205.125,8713,3836.833333,3162.875,2156,3365,3019,3431.2,3590.625,2593,2955.857143,3209.375,4777
243,3406.375,6791.0625,2898.666667,2703.5,1711,2697.666667,1233.5,2491.3,2578,1341,1750.285714,2141.625,3406
244,2966.25,5966.9375,2863.666667,3968.625,3114.5,2875.833333,2176.5,2987.5,2879.75,3134,2648.785714,3117.25,3156.5
245,3146.125,6116.25,2973,4259,3596,2910.333333,2613.5,3165.9,3060.125,3353,2789.214286,3331.625,3319.5
246,2441.5,3536.5625,2319.166667,3204.75,3640.5,2386.666667,2357.5,2568.8,2513.625,2534.5,2378.785714,3111.375,2556
247,2111.75,3420.4375,2395.5,3843.125,4194,2115.5,2737.5,2184.6,2594.5,3643,2853.285714,2484.625,2818
248,1788.5,1556.4375,1521,1485.25,1111.5,2160.5,2010,1900.3,1508.375,1273.5,1544.142857,1626.875,1513
249,1908.5,1673.375,1656.666667,1382.5,1429.5,2259,2099.5,2069.8,1616.25,1692.5,1807,1978,1685.5
250,2280.875,1988.6875,1961,1562,1360,2461.333333,2081.5,2241.6,1817.5,1664.5,1881.928571,2032.75,1956.5
251,1759,3057.3125,2597.333333,1531.5,1554.5,2309.333333,1654.5,2126.5,2183.125,1075.5,1771.214286,1820.875,2282
252,2311,5005.1875,3162.666667,2220.75,2261,2770,1978,2674.4,2683.375,1516,2177.357143,2286.625,2925
253,2305,3213.0625,2985.166667,2256.75,2151,2701.666667,2117,2530.8,2429.5,1792,2091,2199.25,3390
254,2866.25,3933.9375,3133.333333,3598.625,2987.5,2687,3068.5,3113.9,2763.25,2702,2839.428571,2551,3968.5
255,1778.75,2364.0625,1997.166667,2896.375,2670.5,1744,2892.5,2134.1,2057.75,2268.5,2237.928571,1869.125,2931.5
256,1554,2061.8125,1931.333333,2652.875,2620,1811.666667,2972,2012.2,2317.75,3001,2809.714286,2584.75,2869.5
257,1678.75,2220.4375,1806.666667,2975.375,2775.5,1773.166667,2897,2121.7,2180.875,2391,2354.714286,1956.25,2844.5
258,1788,2195.25,1957.5,3274.375,2948.5,2218,2770.5,2158.9,2296.875,2220.5,2345.5,2093.75,2739.5
259,1085.875,1504.375,721.1666667,2297.5,2527,724.6666667,2426,1165.3,1320.625,2816.5,1712.5,1426.875,947.5
260,1015.25,1465.1875,696.5,2070.25,2447,746.6666667,2523,1180.8,1471.375,3051.5,1955.857143,1577.75,1067.5
261,879.625,1275.9375,653.5,1946.625,1972.5,724.8333333,2119,1049.2,1234.375,2908,1824.571429,1290.875,926
262,1715.875,1636.625,1891.166667,1364.5,1047.5,1545.166667,1195.5,1782.8,1449.375,1113,1613.642857,1371.75,1661.5
263,19381,18312.0625,17758.5,21710.125,24808,30833.83333,17642,24228.7,29092.875,33027,21798.14286,15369.75,13950
264,1266.375,1363.0625,1481.166667,1157.125,823.5,1366.833333,742,1298.6,1046.125,970,1037.428571,1369.5,1463
265,4524.25,4204.75,4688.833333,2767.25,5859,2470,2770,8928.9,3349.375,8972,7114.428571,5876.875,19479
266,1933.25,2064.875,1464.5,2221.375,2248,1743.833333,1446.5,1577.4,1542.5,2501,1830.928571,1755.5,1692.5
267,1881,2007.25,1422,2234.625,2211.5,1656.166667,1402,1555.5,1503.375,2564.5,1827.357143,1730.125,1674
268,4130.5,4590.3125,8185.666667,3557.625,3347.5,3791.333333,13576.5,5111.3,6860.75,5170,7718.142857,5219,17375
269,1256.125,1772.6875,1175,2067,2499,1134.5,1443.5,1472.8,1407.75,1480.5,1645.714286,1285.125,1217.5
270,20696.75,20532.0625,25969.5,18630.875,14966.5,17386.5,60685.5,30079.4,37881.375,44627,39666.28571,32949.5,44627
271,931.625,1357.6875,966,1710.5,2030,911.6666667,1601.5,1173,826.125,1998.5,1160.571429,966.125,941.5
272,961.75,1445.4375,958.6666667,1784.5,1996,1059.333333,1856.5,1240.1,941.5,2025.5,1286.571429,1055.375,1087
273,79868.125,4173.875,6120.5,4752.625,2122.5,22570.66667,2769.5,15862.9,60890,6733,19594.42857,14171.125,11675
274,1563.5,1770.625,1480.833333,1532.125,1158,1641.666667,1572,2004.8,1780.25,1325,1622.785714,1532,2213.5
275,1723.25,1750.875,1492.666667,1522.625,1241.5,1982.166667,1330,2037.6,2007,995,1318.857143,1783.875,2180.5
276,3321.5,4075.6875,3061.5,3251.625,2828.5,3416,2712.5,3509.4,3455.375,2701.5,2739,3252.625,3769
277,1788.875,1795.8125,1767.333333,1569,934,1730.666667,1341.5,1807,1621.375,1012.5,1114.142857,1635.5,2113.5
278,2496.875,2344.3125,2185.666667,1846.125,1372.5,1836.166667,932.5,2221.8,1967,1042.5,1558.428571,1755.5,2433
279,2248.625,3369.375,2575.5,2070.125,899.5,2455.5,1036,2412.3,2016.25,907.5,2161.071429,2285.875,2594
280,3192.75,5406.375,3091,2845.625,1823.5,3127.166667,1425,3273.8,2564,1747.5,2407,2783.375,3877.5
281,2205.375,3359.9375,2338.833333,1780.25,544,2475.833333,406,2180.9,1749.625,558.5,1464.857143,1883.625,2804.5
282,3095.5,4220.375,3057.166667,1872.375,1323.5,2730.333333,1465,2542.8,2551.375,1183,1870.714286,2515.125,1947
283,3224.5,5104.5,3127,2101.875,1383.5,2858.333333,1276,2612.1,2504.125,1082,1887.428571,2488.75,2216.5
284,3447.625,5802.875,3451,2528.625,1571.5,3006,1597.5,2838.8,2729.125,1590,2178.642857,2764.625,2471.5
285,3277.5,9084.1875,3509.833333,2747.75,1103,3209.666667,1354,4473.5,2612.875,1499,2502.428571,2724.125,2949.5
286,4068.375,12917.875,4107.166667,3929.125,1979,3587.833333,1917.5,3580.6,3054.5,2153.5,2443.928571,3208.625,3144
287,2628.625,3489.25,3114.833333,1983.75,1329,2692.333333,2555.5,2539.2,2645.5,2933.5,2619.714286,2705.25,3145
288,2484.375,3817.5,2652,1838.75,1025.5,2344.333333,1224,2298.8,2089.125,1842,1867.285714,2262.625,2567.5
289,1751.75,1737.1875,2027.666667,1133.375,1160.5,1908.5,1231.5,1946.6,1747.75,794.5,1438.142857,1604.125,1586.5
290,2200.125,2067.0625,2307.666667,1078.875,682.5,2256.166667,787,2141.7,2052.875,576.5,1362.214286,1783.75,1934.5
291,2379.875,2136.8125,2675.333333,1137.5,804,2206.666667,1225.5,2180,2186,884,1557.857143,1827.25,2350.5
292,3187.75,3129.1875,3058.5,2175.875,1973,2857.666667,1345.5,3076,2929.875,2181,2308.642857,2501.125,2859.5
293,5655.5,6628.75,5762,5230.5,3964,6646.5,6338,6087.8,5352.125,4101,4906.285714,4192.75,4369
294,1431.5,1489.8125,1330,1844.375,1443.5,1426,1732.5,1594,1531.625,1857,1682.642857,1403.625,1574
295,1485.375,1575.5,1510,1626,1142.5,1589.833333,1777.5,1593.9,1705.625,1378,1733.071429,1345.875,1696.5
296,1822.75,1805.9375,1951.666667,1716,1363,2098.333333,1719,1958.3,2261.625,1623.5,2101.785714,1766.375,2096.5
297,2300.75,2161.625,2123.833333,1787.5,1585.5,1987.5,1458,2145.6,1876.625,1123,1777,1739.875,2633.5
298,1215.125,1294.5625,1206.833333,1471.5,1661,1080.166667,2042,1511,1378.25,1698,1582.642857,1272,1104.5
299,1280.5,1260.9375,1148.166667,1410.625,1514.5,1222.333333,1597,1462.4,1353.5,1899,1542.857143,1300.875,999
300,1078.5,1414.3125,984.6666667,2178.25,2431,1077.833333,1901.5,1216.3,1624.375,1913,1646.642857,1697.875,1010
301,1328.5,1412.9375,1531.5,1485.375,1718.5,1532.666667,1623.5,1335.3,1292.5,1341.5,1321.285714,1559.625,1423.5
302,1428.125,1338.6875,1680,1613.625,1705,1641,1816,1414.4,1345.375,1484.5,2403.857143,1568.75,1164.5
303,997,1356.0625,1161.166667,1217.5,1073,918,1712.5,1085.3,1208.125,1203.5,1239.071429,1072.5,1159
304,1788.75,1546.3125,1717.833333,1282.625,875,1691,1105.5,1551.4,1573.375,1047.5,1331.142857,1533,2014
305,857,952.1875,818,1400.75,1216.5,625.1666667,1032,781.4,868,1258,1024.642857,862,590.5
306,1729.5,1859.375,1677.833333,1608.125,1497.5,1716.5,1404.5,1663.5,1426,1648,1424.5,1460.875,2123.5
307,1745.75,1924.875,1974.833333,1761.375,1556.5,1750.333333,2745,1716.6,1828.875,2373,2156.071429,1773.875,2487.5
308,3114.25,2816.4375,4022.166667,3166.375,2923.5,4604.666667,5628.5,4525.6,3090.25,2710.5,4160.785714,2370.75,2309
309,85628.75,194862.8125,103614.1667,114054.25,91865,99733.33333,82877,117408.8,88732.375,107096.5,100547.2857,71690.625,54523
310,1247.25,1444.3125,1279.166667,1523.75,1346.5,1073.333333,1671.5,1261.1,1272.25,1535.5,1451.571429,1372.875,2582
311,1496.5,2176.5,1485.666667,1290,1063,1547.833333,938,1386.7,1236.25,685.5,927.5714286,1431.75,1679.5
312,1767.625,2398.5,2193.333333,1600.75,1230,1925,5526,1994.9,2669.25,2847,2763.785714,2920,2978.5
313,2233.125,2635.9375,2315.5,2037.625,1940,1948.166667,2118,2535.9,2070.5,2517,2276.642857,2489.25,3382
314,1139,1406.9375,1066.333333,1423.75,1767.5,1104,1727,1145.1,1243.375,1375,1470.571429,1317.875,738
315,1107,1344.9375,1118.833333,1440.25,1438,1186.666667,2112,1138.5,1353.25,1528,1532.214286,1273.25,729
316,2448.375,2416.9375,1887,1862.25,1424,2213.333333,1601.5,2095.9,1749.5,1881,1703.5,2020.75,1999
317,2223.875,2171.75,1667.5,1655.75,1275,2071.166667,1406,1943.8,1616.625,1708.5,1514.571429,1970.75,1678.5
318,1501.375,1426,1462.833333,1377,2005,1795.166667,1426.5,1638.5,1442.75,1299.5,1582.285714,1304.125,1403.5
319,2714.875,2619,2512.833333,2241.75,2088,2509.666667,1679,2501.2,2600.125,2918.5,2080.785714,2549.125,2698
320,2269.375,2468.625,2236,2820.25,2721,1932,2912.5,2057.3,2273,2799,2557.285714,2498.125,2257.5
321,3214.375,2725.5,3178.666667,3190.25,3479.5,2644.5,2649,3137.5,2922.5,3001,3694,3457.875,2767
322,1896.125,1693.3125,1928.166667,990.75,917.5,1825.166667,724,1538.2,1462.25,695,1258.5,1381.125,2065.5
323,2114,1850.5,2086.333333,1065.5,1112,1962.5,991.5,1734.4,1617.25,814.5,1502.642857,1617.375,1793
324,1691.25,1518.1875,1815.333333,769.875,838.5,1787.5,447,1363.9,1222.125,454,1049.071429,1206,1480
325,1458.375,1910.5625,1369.166667,2564.875,2431.5,1561.5,2422.5,1934.4,2017.125,2344,2357.5,2167.75,1575.5
326,1425.375,1675.5,1341.833333,1601.875,2200,1650,1596,1526.3,1555.25,1607,1666.428571,1770.625,1295
327,1686.125,2249.375,1664.833333,1198.125,809,1895.166667,510.5,1746.8,1274,799,1153.571429,1628.125,2120
328,1654.5,2257.125,1530,1160.875,1112,1925.166667,494.5,1800.9,1359.25,803.5,1205.5,1531.75,1929.5
329,971.625,1105.5625,945.1666667,1420.75,1529,939.1666667,1382.5,1246.3,1237.5,1836,1535.857143,1158.25,1075
330,37748.375,48674.0625,43784.33333,41972.75,38130,45545.16667,60685.5,56655.1,34949.5,22618,43617.14286,23137.875,22618
331,3707.875,3565.5625,4735.333333,3824.875,2871.5,4854.166667,4214.5,3890.4,5796.875,5700,4719,5369.75,5474.5
332,3266.25,1265.4375,1300.333333,1236.125,1022,1808.666667,697,1310.4,2353.25,1428.5,1575.357143,1488.25,1571.5
333,6726.125,11432.3125,6080.333333,9019.125,6187,5979.5,5950,6701.2,5709.5,6272,6255.5,6164.625,6819
334,1455.375,1413.75,1446.166667,1780.875,2101.5,1494.666667,2481,1569,1638,2372,2100.285714,1934.125,1739
335,848.625,1055.9375,856.5,1222.125,1534.5,751.5,1578,1396.4,1240.5,1706,1622.785714,1147.875,1436
336,1921,1692.3125,1737.833333,2043.375,2541,2216.333333,2200,1982.5,2070.625,2466.5,2302.571429,1852.375,1518.5
337,679.25,1101,778.1666667,1223.375,1114,731,1699,947.1,971.625,1439.5,1209.142857,1121.625,1189.5
338,808.25,1233.375,1154.5,1287.875,1662.5,715,1373.5,1284.1,969.125,1453.5,1203.142857,1161.25,1020
339,2029.875,2010.125,1869.5,1710.25,1367.5,1943.333333,1441,1769.3,1823.625,2114,1666.357143,1790.25,2651.5
340,1050.25,1591.4375,1041.833333,1917.5,1740,1162.166667,1548,1205.9,1299.75,1514.5,1364.214286,1583,1369.5
341,2903.625,2863.3125,3000.833333,2636,2036,2973.666667,2035,2755.8,2478.75,2312.5,2287.714286,2608.75,2866
342,2057.375,1915.4375,2188.166667,1631.875,1036,2168.833333,1165,1823.7,1797,1120,1465.642857,1916.625,2229.5
343,2015,1758.0625,2019.5,1434,873.5,1952.666667,837,1622.5,1521,871.5,1244,1700,1754.5
344,2675.5,2739.6875,2976.833333,2359.25,1723.5,2731,1474.5,2512.5,2276,1714,2083.214286,2512,2680
345,1796.875,2342.0625,2044.333333,2571.625,2252.5,1520,2509,1971.4,2001.5,2169,2177.071429,1998.375,1934
346,3536.625,3694.0625,3501.166667,4184.75,3916.5,3305.666667,3550,3951.5,3543,3472.5,3579.142857,3467.25,2532.5
347,1793.375,2225.125,1959,1710.25,1290.5,1930.166667,2332,1765.5,1805.25,1516,1670,1737.25,2020.5
348,1741.875,1940.9375,1710.666667,1642.75,1012,1703.666667,1992,1538.2,1392.25,1340,1314.857143,1532.375,1676
349,1685.875,1984.625,1635.166667,1625.625,1024.5,2013.166667,1377,1495.5,1378.5,1258,1205.857143,1435.5,1618
350,2235.625,3094.75,2130.166667,2916.125,2096.5,2433.666667,2204,2070.6,2294.25,2517,2150.428571,2108.625,2769
351,1978.875,2427.5625,1761.5,2415.25,1928,2201,1595,1859.8,1826.875,2124.5,1753.071429,1636.75,2418.5
352,28353.875,31101.875,30679.5,30928.125,27548,48215.16667,40158,56263.7,27727.875,12476,42279.21429,17007.25,14966.5
353,3276986.75,3252580,3675751,3456775,3403491,3675751,3403491,4056915,3354677.5,2897474,3667304.714,3276986.75,1436543
354,312,432.625,389,315.375,175,356.3333333,669.5,333.4,421,410.5,582.9285714,365.5,246.5
355,530.75,540.4375,554.5,9597.125,571,948.8333333,799.5,536.4,941.75,660.5,1144.571429,568.625,1441
356,5669,17129.75,5082.666667,6992.875,5791.5,4920,4658,5640.7,4843.625,5041,4850.214286,4656.375,5290.5
357,404.625,561.0625,549.5,496.25,683.5,381.6666667,1875.5,461.4,641.375,811.5,876.1428571,612.125,457
358,844.375,1069.6875,1109.166667,1021,803.5,843.3333333,2027.5,913.1,984.5,1161,1342.142857,1065.25,1437.5
359,581.625,1089.625,717.3333333,1643.625,1434,610.5,2230,809.6,1056.125,1703,1307.928571,1143.125,576.5
360,672.625,1050.1875,760,1472.75,1323,703.5,2810,861.1,1229.25,1934,1535.928571,1135.25,701
361,1597.875,1917.875,1739.666667,1606.5,1153.5,1592.666667,1205.5,1689.4,1426,845,1278.071429,1543.125,1690
362,1103.375,1378.4375,1104.166667,1624.125,2568.5,842.6666667,2028.5,1233.4,1205.375,1281,1363.357143,1520.25,852
363,1209,1297.0625,1427.833333,1592.125,1852.5,1280.833333,3247,1568.6,1946.625,2618.5,2197.142857,1746.625,1538.5
364,2332,1819.875,1988.833333,2013.875,2445,1595.666667,3113.5,2191.2,2828,3039.5,2280.142857,2229.25,2028
365,5400,5079.8125,5459.5,6878.125,5554,5785,5990.5,7362.2,6423.375,6686.5,5830.714286,5520.5,4954
366,51715.25,108717,47015.5,58207.375,50517,64053.33333,40236,56639.4,38907.625,30227,48324.64286,36440.125,28148
367,1528.375,1403.625,1408.833333,1863.25,1765.5,1485.166667,2096.5,1616.2,1582.875,1403.5,1771.714286,1711.75,11992.5
368,348.625,650.25,261,1234.5,1874.5,291.6666667,1917.5,525.5,607.875,1656,1035.428571,716.125,376
369,351.5,715.1875,311.3333333,1245.625,1809,327.6666667,2086,557.4,670,1921,1174.928571,752.5,623.5
370,21143.625,15707,21900.5,19814.5,23424,26472.66667,24808,20372.9,20592.375,19479,21739.5,20818,18209
371,1406.5,1412.5,1195.666667,1456.625,1691.5,1375.833333,1446.5,1320.5,1307.125,1190,1370.785714,1095.375,1221
372,1944.75,1728.1875,2030.666667,1295.875,892,1816.5,506.5,1673.6,1547.75,734,1225.5,1407.875,2242
373,1991.625,1651.125,1861.333333,872.5,704,1705.833333,408.5,1704.6,1530.875,551.5,1128.214286,1462.375,2120
374,2136,1931.8125,2064.833333,1138.625,951.5,1926.5,541,1888.9,1796.625,762,1223.142857,1677,2091.5
375,2481.375,2473.0625,2253,1497.25,1335.5,2160.333333,991.5,2254.3,2114.875,1083.5,1472.214286,2022.5,2463.5
376,2378.5,2108.5,2048.5,1445.625,1297.5,1993.333333,836.5,2164.9,1943.75,888.5,1369.857143,2041.875,2228.5
377,2098.25,2374.25,2030.833333,2149.625,1967,1880.666667,1762,1950.1,2211.5,1427,1823.357143,2117.125,2374
378,2207.375,2773.375,2138.666667,2414.125,2090,1929.833333,2160,2069.5,2313.875,1591,2133,2212.5,2849.5
379,2885.5,2939.75,2733.666667,2986.125,2687.5,2394.666667,3047.5,2932.2,2886.5,2891.5,2897.285714,2889.375,3687
380,2241.125,2981.8125,2658.333333,2742.125,2705.5,2566.5,6149,2625.9,3741.75,3668,3668.714286,4048.125,3470
381,1687,2387.6875,1759,2291.375,2528.5,1704,2137.5,1826.7,1900.25,1830.5,1850.785714,2096.5,2078
382,1826.5,2426.9375,1945.833333,2593.875,2857.5,1972.666667,1827,1903.2,2028,2200,1787.642857,2096.875,2066.5
383,1350,1915.6875,1407,2009.375,2406,1414.833333,1122,1350.9,1463.875,1521.5,1159.071429,1577.5,1577.5
384,717.625,1086.8125,1019,987,1255,524.6666667,1972,972.6,871.625,1644.5,1200.428571,985,928
385,1264.75,1536.3125,1465.333333,1701.5,2135.5,1009.166667,1856.5,1767.8,1549.5,3284,2404.571429,1780.5,1508.5
386,129878.75,68415.6875,91865.33333,161106.125,143742,106900.8333,68670,88735.4,77601.25,143742,115814,110240.75,96869
387,3348.75,2844.125,3419.5,2760.125,4009.5,4206.5,5308,4182.6,4012.625,2958,3933.857143,3227.75,2184.5
388,2936.875,2143.625,2727.333333,2178.125,2454,2719.333333,1891.5,2619.6,2214,3089,3032.857143,3097.25,2616
389,81442.5,97476.4375,74573.83333,73091.25,101873,112482.5,34625,86585.3,60994.625,36383,57093.42857,64000,30952.5
390,1714.625,2382,1807,2162.125,1837.5,1831,1858,1887.3,1687.375,2319.5,1869.714286,1924,2190.5
391,178970.5,379185.6875,120593.6667,164358,222648,328101,246677,241854.6,200843.25,82877,181018.7857,134678.5,68670
392,4220271,3787474.25,3338406.333,3126075.75,4220271,3948011,2391457,3364440.2,3101669,2897474,3695198.143,3889571.75,3403491
393,446.25,524.0625,539.3333333,449.125,492.5,520.5,1648,476.5,740.125,968,927.0714286,817.125,548
394,793,670.3125,1040.333333,6745.5,776.5,1000.5,1697.5,850,794.75,1052.5,1459.785714,941.125,369
395,987.375,1205.6875,991.1666667,851.375,695.5,1233.333333,792.5,987.7,1103.25,958.5,933.6428571,895.125,1227
396,1678,2067.625,1496.5,1641.25,1463,1591.666667,1307.5,1497.7,1632.625,1051,1315.214286,1484,2000
397,1597,1980.0625,1735.833333,1453,566.5,1492.666667,845.5,1450.2,1471.125,955.5,1172.928571,1377.375,2028
398,1479.875,1388.4375,1563.333333,1208.875,647.5,1519.666667,1246.5,1220.2,1231.125,538.5,1075.785714,1222.375,1654.5
399,2523.125,2537.625,2830.666667,2239.375,1772.5,3171.5,2985.5,2586.7,2983.625,2456,2855.214286,2386.125,2233.5
400,1377.5,1560,1531.333333,1069.625,825,1305.833333,1883,1285.5,2077,2042.5,1701.357143,1410.75,1705
401,1900.875,1680.8125,1802.666667,985.75,654,1701.666667,1139.5,1632.7,1799.75,826.5,1193.928571,1507.5,1712.5
402,4919.25,5200.0625,5768.333333,4232.875,4816,7584.833333,6961,7561.9,5490,5918,5338.928571,4879,3835.5
403,3226.375,2885.5,3297.166667,2279.375,2803.5,3723.833333,3691,4510.1,3072.75,1623,3514.5,2593.875,2208
404,1407.875,1546,1364.666667,865.125,652.5,1551.333333,1068.5,1313.8,1393.125,590.5,1221.285714,1537.875,1806.5
405,17446,55726.625,18513,23718.75,17942,20845.5,18493,38548.3,16158.5,17642,17397.71429,14677.375,15000
406,12929.125,10668.3125,12843.5,10966.625,13590,12541.5,15627,13105,10921,9166,12244.64286,11705.875,10099.5
407,4481.25,3813.6875,4517.333333,2698.5,4001.5,4768.833333,4366.5,4296.2,3946.375,4697.5,4397.5,4636.625,4082
408,1523.25,1541.1875,2363.333333,2199.75,1139.5,1336,1002,1422.5,1383.125,1024,1299.714286,1299.125,1719
409,1381.375,1368.25,1392.333333,1343.25,981.5,1345.666667,1039.5,1358.1,1426.875,1090.5,1328.714286,1225.125,1560.5
410,14542,12213.375,16117.5,12808.375,13376,17833.66667,20796.5,14681.4,15635.875,14143.5,15617.14286,17628.125,13399
411,1281.5,1521.375,1296.666667,1116.125,913,1603.833333,1328.5,1337.6,1598.625,1352,1441.142857,1224.25,1659.5
412,736.875,1157.4375,713.5,1575.5,1146.5,861.5,1532.5,812.6,1095.375,1345,1187.571429,901,921.5
413,643.5,985.75,765.1666667,1332,900,607.5,1324.5,692,907.5,1132,1262.857143,768,721.5
414,1295.375,1578.5,1504,2089.375,1403.5,1400.333333,2052.5,1409.6,1615.875,1525,1737.928571,1694.25,1454.5
415,949.625,1239.9375,1063,1478,943,1066.666667,2048.5,1085.2,1299.625,1325,1399.214286,1260,1024
416,713.375,1013.0625,740.5,1421.625,1514,516.6666667,2343,739.6,742.5,1872.5,1320.285714,807.125,610
417,1189.25,1285.875,1464.5,2043.125,1557.5,899,2313.5,1251.4,863.125,1691,1506,1023.875,1267.5
418,14507.625,10021.5,13102.66667,11408,13396.5,12486.16667,12140,14060.6,11682.25,9006,9999.5,13094.25,6384
419,1495.875,1674.125,1331.333333,2126,1902.5,1355.666667,2350.5,1493.5,1674.625,1873,1729.428571,1377.625,1477
420,1748.5,2066.8125,1733.333333,2454.625,2023,1426.5,1654,1685.6,1930.875,1721,1959,1777.375,1634
421,1537.875,1855.5,1559,2361.375,1801.5,1293.666667,1854,1584.5,1695.625,1800.5,1832.071429,1688.75,1680.5
422,6608.5,5171.5,6254.833333,5832.75,7657.5,6072.333333,4746.5,5731.4,5129.25,4481,5504.857143,6179.625,3604
423,1956.25,2139.6875,1670,1790.125,1603,1552.166667,2411.5,1795,1899.125,1854,1764.142857,1752.75,2145.5
424,2094.5,2383.8125,1975,2075.125,1868,1915.5,4009,2176,2280.75,2146.5,2944.428571,2310.5,2339.5
425,2319.875,2746.0625,2228.833333,2517.25,1984,1994.166667,2484,2165.7,2327.25,2738,1915.5,2066.25,2853.5
426,4089.125,4307.5,4218,4000.125,4913,4490.166667,5472.5,5667.4,4305.375,3701.5,4987.642857,3663.75,3379.5
427,1828.875,6969.6875,2022.666667,1466.625,468.5,1653.5,496.5,1698.6,1530.25,1098.5,1129.285714,1422.75,2167.5
428,4465.125,15091.125,4644.166667,3962.125,3101.5,3897.5,2457,4304.3,3616.25,3192,3352.928571,3655.5,4381
429,2101.25,6433.125,2323,1800,1077,2901.5,1247.5,2033.2,2122,2339.5,2224.071429,2145.375,2063.5
430,1577.25,4836.75,1900.833333,1416.5,755,1897.666667,706,1449.2,1577,1150,1232.214286,1319.625,1780.5
431,6802.625,10691.625,7111.166667,6548.375,10568,9398.5,12305,10371.8,7494.875,4483,8190.285714,5632,4292
432,1054.5,2369.5,1104.833333,1001.375,602,1177.5,664,749,1389.375,246.5,637.8571429,929.375,1197.5
433,1523,1958.9375,1517.833333,1433.875,712,1508.5,735.5,1194.9,1519.125,675,1056,1431.5,1448
434,2558.125,2459.6875,2570.166667,2144.625,2248,2764.166667,3302.5,3069.1,2966,2560,2970.928571,2490.875,2659.5
435,72949.75,77778.625,64360.5,62099.25,75120,67538.83333,50517,61375.2,53033.25,54523,56439.14286,65190,50517
436,1785.875,1757.6875,2593.333333,2478,2152,1942,4069,2299.8,2395.375,2563.5,3241,2411.625,1278.5
437,933.625,1455.4375,893.3333333,1642.875,1861,757.6666667,1428.5,1096.8,1152.75,1461.5,1237.071429,1270.75,888.5
438,1110.875,1945,974,2033.625,2040.5,960.3333333,1389.5,1296.1,1362.5,1540,1396.285714,1552.5,1046
439,2375.125,2746.9375,2392.333333,3337.75,3396,2472.833333,2986,3393.9,2781.5,3770,3166.428571,2863.625,1901
440,1872.25,2342,1888,2234.625,2214,1779.833333,2415,1798.3,1943.5,2300.5,2182.5,2359.625,1747.5
441,2034.625,2279.4375,1729.333333,1990.75,1893,1691.666667,1368.5,1796,1587.125,2257,1661.214286,1587.875,2215
442,3183.625,3423.125,3081.166667,3225,3377.5,3001,3974.5,3549.2,2975.25,4184,3367.142857,3282.625,3157.5
443,1888.625,1555.125,1685.166667,947.375,591.5,1301.333333,935,1403.4,1311.625,428.5,1088.642857,1170,2359
