Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
NUTM2A,2.188093,2.3188365,2.2623877,2.197439,2.37913,0,1.936625,1.807903,0.6893777,1.7034735,0.8465218,0,4.46451,0.8514607,0,2.185544,2.645389,1.226998,1.7759127,3.31531,2.866412,2.856004,1.449918,1.915722,0,2.3275533,0.9839797,0,1.7012785,0.8618085,2.707498,4.700004,2.450476,1.112889,0.4183415,0,3.1965623,2.346829,3.19787,1.112246,1.1032501,1.92157,0,0.8507861,0,0.939063,2.074907
NUTM2A.AS1,2.663468,2.7191868,1.5355177,1.761752,2.644499,1.465691,1.271452,1.170351,2.9520475,3.0913283,2.7196487,1.99531,1.544062,2.5424961,0,2.660717,0,1.880329,2.7349315,2.612755,2.200288,2.856004,2.631285,2.710625,2.207505,2.5418717,2.9718467,3.0917814,0.8078742,1.3976003,1.507901,3.88222,3.140032,2.768485,2.232751,2.044586,1.8962997,1.605743,3.370727,2.497556,3.3486646,1.628196,3.646336,0.8507861,2.5577704,1.503128,2.326671
NUTM2B,3.749491,2.5328545,3.7380121,4.048073,3.524261,3.294221,4.049151,3.088139,2.2251289,2.0032863,2.533305,1.99531,5.149365,0.8514607,5.574079,1.472223,5.024136,2.945603,0,3.116873,2.676621,3.63693,0.8999201,3.595994,4.505418,4.6036735,0.9839797,3.2427804,2.4604228,2.9142813,4.840936,5.741022,2.718625,2.995792,1.2299333,1.0298765,4.6335768,3.197567,4.46101,3.518079,0,3.330865,1.4952781,2.7277861,3.1932383,3.970534,1.769721
NUTM2D,2.852958,1.376134,2.7434661,3.030917,2.053692,1.465691,2.390154,2.248533,1.1539192,1.7034735,0.8465218,0.804677,3.403366,1.7710322,0,3.017559,3.151366,1.226998,0,2.612755,1.88627,2.632282,1.449918,1.915722,3.567579,3.5173748,1.5635623,0,2.0009086,0.8618085,2.228948,3.999575,2.12084,0,0.4183415,0.6049488,3.4866686,2.610892,3.19787,1.112246,1.1032501,1.628196,1.1458665,2.0751675,1.3946916,1.907601,0
NUTM2F,1.874904,2.8841827,2.9347496,2.80276,2.37913,0,2.734694,1.170351,0.6893777,2.0032863,1.7631913,0.804677,1.544062,0,4.208651,0.916282,4.277854,0,0,0,0,0,0,0,3.567579,0,0,1.5267552,0.8078742,3.062784,3.592608,3.754468,2.450476,1.112889,1.5937564,2.044586,2.9646629,3.487695,3.664488,2.767464,0.6546103,2.555721,1.4952781,1.3823721,2.3429269,2.223154,0.850634
NUTM2G,5.227261,4.6855836,5.1751294,5.537011,4.527427,3.737005,5.736595,3.755598,4.2763205,3.9348306,4.5937515,4.680488,7.015489,3.1768443,6.673156,5.323327,6.579234,3.707873,2.5482127,5.390036,4.758564,5.447595,4.2941205,4.140628,6.332935,7.2027215,4.2174209,3.8247265,4.8838134,4.763097,6.188133,6.657762,3.604653,4.010439,2.0098894,3.9131257,5.8956733,5.615382,6.151377,5.067421,3.768946,5.077376,3.0490625,3.9507203,4.6690184,5.27085,4.1594
NVL,0,0.8462802,0,0,0,1.465691,0,0,0.6893777,1.7034735,0,1.318178,0,1.3833054,1.557436,0,0,0,0.8545399,0,0.925185,1.622941,2.011091,0,0,0.8511247,0,1.5267552,0.8078742,0.8618085,1.507901,0,1.081674,0,1.0066004,1.0298765,0.7490133,0,1.116368,0,1.4449702,2.165249,1.1458665,1.7699621,0.8597006,1.907601,0
NXF1,2.663468,3.0322303,2.5228871,2.80276,3.524261,1.465691,3.622035,3.088139,2.0225237,2.0032863,1.3764688,2.242991,4.189453,3.042459,4.483901,1.872528,5.136199,3.177083,0.8545399,3.489724,2.458025,3.372967,4.1952888,2.710625,3.567579,3.1761739,2.9718467,1.9343488,3.9318693,3.5391706,4.411667,3.88222,2.718625,2.498541,2.1256193,2.5080033,4.2247131,3.197567,4.382396,2.767464,2.1522302,2.717364,2.820475,3.175498,2.7447278,2.70126,3.614251
NXN,3.749491,3.1664894,3.2547694,3.939845,3.766244,2.652112,3.622035,2.248533,2.0225237,2.2513866,2.0678597,2.454315,4.69543,2.328157,4.604049,3.017559,4.277854,1.880329,1.3875633,2.886722,2.200288,2.042657,1.449918,3.220187,3.04221,2.8936056,1.9759024,2.2517921,2.2488839,2.9142813,4.137146,3.88222,1.692865,1.7336,2.4257479,2.6344184,2.8330493,2.610892,3.908434,2.497556,2.1522302,2.994738,2.820475,2.0751675,2.7447278,3.346649,3.040829
NXPE1,0.917819,0,1.9442538,1.134581,2.053692,1.465691,1.271452,0,1.1539192,0.8092337,0,0,1.544062,0,1.557436,0,0,1.226998,0.8545399,0,1.88627,0,0,1.915722,0,1.3828406,0,0.9565661,0,2.093986,2.707498,1.807031,1.081674,0,1.0066004,1.0298765,1.2395728,1.015614,0,1.732764,0.6546103,1.92157,0.6838266,0.8507861,2.0903951,1.503128,1.382162
NXPE3,1.874904,0.8462802,1.9442538,1.134581,2.644499,2.177571,2.734694,1.807903,2.0225237,2.958012,1.7631913,1.318178,0,2.328157,0,2.442606,0,0,1.3875633,2.27427,1.484321,2.367384,2.9058746,0,2.207505,0,0,2.7320763,0.8078742,0.8618085,1.507901,0,0,1.112889,1.7461978,1.3577064,1.2395728,1.605743,1.116368,2.497556,1.1032501,1.628196,1.1458665,2.7277861,0.8597006,1.907601,2.727496
NXPE4,0,0.8462802,1.5355177,0,0,0,0,0,0.6893777,0,0,0.804677,1.544062,0,0,0,1.859302,1.880329,0,1.188512,0.925185,2.042657,0.8999201,0,2.207505,2.3275533,0,0,0,0,0,0,1.081674,0,0.4183415,0,1.8962997,1.015614,0,1.112246,0.6546103,0,0.6838266,0,0,0,0
NXPH3,1.874904,2.5328545,1.5355177,2.80276,2.868557,0,3.012609,2.248533,0.6893777,1.7034735,0,1.318178,3.115129,1.3833054,3.868204,0.916282,3.821874,1.880329,0.8545399,2.612755,1.88627,2.367384,0.5190198,0,0,3.2990942,1.5635623,0.9565661,2.4604228,2.3466945,3.353295,3.087063,1.081674,1.7336,0.4183415,2.6344184,2.6882126,2.610892,3.908434,1.112246,0,2.717364,1.1458665,0.8507861,1.784079,1.503128,0.850634
NXT1,1.474314,0,1.5355177,0,2.37913,0,0,0,0.6893777,1.3245577,1.3764688,1.696111,0,0,0,2.185544,1.859302,0,0,2.612755,1.484321,1.028578,2.9058746,0,0,0,0,0.9565661,0.8078742,0,1.507901,1.169673,0,0,0.4183415,0,1.8962997,0,1.738123,1.732764,1.1032501,1.92157,0,0.8507861,1.3946916,1.907601,0.850634
NYNRIN,0.917819,1.376134,0.9630762,1.134581,0,0,1.271452,0,0,0,0,0,1.544062,0,0,0,0,0,0,0,1.88627,0,0.8999201,1.915722,0,1.7704993,0,0,0,0,0,0,0,0,0.7422484,0,1.6049865,0,0,0,0,0,0,0,0,0,0
OARD1,0.917819,0.8462802,1.9442538,0,0,2.177571,0,0,1.7867432,0.8092337,1.7631913,1.318178,2.272706,1.7710322,1.557436,1.872528,0,0,0.8545399,3.116873,2.458025,1.622941,1.8471503,0,3.04221,0,0.9839797,1.9343488,0,0,1.507901,0,0,0,1.8840598,1.624662,1.8962997,1.015614,0,0,1.1032501,0,1.7763482,2.0751675,0,1.907601,1.382162
OAS2,1.874904,0,0.9630762,1.761752,0,1.465691,0,0,0.6893777,0,0,0,1.544062,0,1.557436,0,2.645389,0,0,1.188512,2.200288,1.028578,4.2619231,0,0,0,0.9839797,0,0,0,2.707498,1.169673,0,1.112889,0,0.6049488,1.8962997,0,1.116368,1.732764,0,0.763061,0,0,0.8597006,1.503128,0
OAS3,0,2.0674451,0.9630762,0,0,0,0,0,0.6893777,0,0.8465218,0.804677,0,0,2.771866,0,0,0,0,0,0.925185,1.028578,2.9869026,0,0,0.8511247,1.5635623,0,0,0,0,1.807031,0,0,0,0,0.7490133,0,0,0,0,0,0,0,0.8597006,0,0.850634
OAZ1,1.474314,2.3188365,3.5165301,2.80276,2.644499,2.177571,1.271452,1.170351,1.5047543,2.2513866,1.7631913,1.99531,3.643494,2.328157,1.557436,2.442606,1.859302,1.880329,2.5482127,3.116873,3.665172,5.142429,6.2461376,0,3.951871,2.3275533,1.9759024,1.5267552,0,2.093986,1.507901,4.554155,2.12084,1.7336,1.8840598,2.369438,4.7837226,0,1.738123,1.732764,1.9526889,1.628196,1.1458665,1.7699621,1.784079,1.907601,2.074907
OAZ2,3.841858,3.9412442,4.6829113,4.493126,3.524261,2.652112,4.725349,3.088139,3.1640849,3.2133606,3.402985,3.694666,6.205812,1.7710322,6.498121,3.54188,5.743257,3.376507,2.0815878,4.335401,4.176293,3.752764,4.0891853,3.220187,5.350722,5.6905881,3.6707235,1.9343488,4.1304252,3.1974172,5.311908,5.930291,3.140032,2.768485,2.232751,2.2161361,4.8868918,4.489094,5.645477,4.909076,3.5027675,4.666647,2.390878,3.9507203,3.8923181,4.203857,3.950401
OAZ3,6.461843,6.4324742,6.0961736,6.320235,6.479729,6.22886,6.105891,5.600664,6.0562994,5.9171968,5.7027206,5.630494,6.414649,6.3475361,6.498121,6.473094,5.87831,6.323854,5.9825376,5.66925,5.731667,6.032999,5.3517089,6.395591,6.625073,5.6905881,6.5072887,6.770549,5.2679664,6.2972817,5.862024,6.199225,6.306597,6.46285,6.4167382,6.3530292,5.9120735,6.538517,5.948046,5.569029,6.2629061,6.292353,6.6503161,6.7094195,6.3657306,6.143913,6.641041
OBFC1,0,0.8462802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916282,0,1.880329,0,0,1.484321,0,2.5267686,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6049865,1.015614,0,0,0.6546103,0,0,0,0.8597006,0.939063,0
OBSCN,5.227261,4.9689504,4.9275802,5.294898,5.427012,4.34919,5.126687,4.000719,4.5647286,4.8868749,2.8846535,4.297842,6.680263,4.1611512,7.056849,4.877344,6.220968,3.977165,4.1012836,5.475474,4.496607,5.009005,4.3564368,4.140628,5.691049,5.5491357,4.4286914,4.5592743,5.0886386,5.2395192,6.113253,6.777628,4.737648,4.529377,3.7491528,4.8118865,5.944325,4.673686,5.645477,4.453699,4.1879039,4.920183,3.9017922,4.2231625,4.7585791,5.088403,5.050142
OCIAD1,0.917819,0.8462802,0,1.134581,0,2.177571,2.390154,0,0,0,0,0,0,0,1.557436,0.916282,0,0,0,1.188512,1.484321,0,2.9058746,0,0,0,0,0.9565661,0.8078742,0,0,0,0,0,0,0,0.7490133,0,0,0,0.6546103,0,0,0.8507861,1.3946916,0,0
ODC1,0.917819,1.7628072,1.9442538,0,0,0,0,0,0,0,0,0,0,0,2.771866,1.472223,0,1.226998,0,0,0.925185,1.622941,3.5637113,0,0,1.7704993,0,0,1.7012785,0,0,1.169673,0,0,1.0066004,0,1.6049865,2.346829,0,0,1.4449702,0.763061,0,0,0,0,0.850634
ODF2,0.917819,0,0.9630762,0,0,0,0,0,0,1.3245577,1.3764688,0,1.544062,0,2.288832,1.472223,0,0,0.8545399,0,0.925185,1.028578,3.3352271,0,2.207505,1.7704993,0.9839797,0,0,0.8618085,0,0,0,0,0.4183415,0.6049488,2.1385573,1.015614,0,0,0,0,0,0,0,0.939063,0
ODF2L,0,0.8462802,0,0,0,0,0,0,0,0,0,0.804677,0,0,3.133104,0,1.859302,1.226998,0,1.188512,0,2.367384,2.8200234,0,0,1.3828406,0.9839797,0,0,0,1.507901,0,0,0,0,1.0298765,2.1385573,0,0,0,0,0,0,0,0,0,0.850634
ODF3,1.474314,1.7628072,1.9442538,3.695491,1.632787,0,2.390154,2.248533,2.0225237,1.7034735,1.3764688,1.318178,2.272706,0.8514607,2.771866,2.185544,3.821874,1.880329,1.3875633,2.612755,1.484321,3.510977,1.2009713,0,4.718708,3.4123589,1.9759024,1.9343488,2.2488839,2.093986,3.066234,4.554155,2.718625,2.498541,1.7461978,1.8498487,1.8962997,2.023357,3.791611,1.112246,1.1032501,1.259529,1.1458665,1.3823721,0,1.907601,1.769721
ODF3B,6.118376,6.170115,5.5117439,5.573689,5.198453,5.03189,4.871888,3.755598,4.5647286,5.405156,5.2370813,5.630494,6.784245,5.4203812,5.244991,6.794655,5.337169,4.305323,5.2546081,6.655005,6.371601,5.184296,6.3871459,6.191774,7.036452,6.5707222,5.6963146,5.4056572,4.9200346,5.5970624,5.907052,5.706914,4.85361,5.117725,5.1143269,4.6416928,5.2385851,5.278179,5.920489,5.703767,5.1709518,4.816928,5.3583283,5.8985538,5.0343834,5.710609,6.257568
OFD1,0.917819,0,0,0,1.036016,0,0,1.170351,0.6893777,0.8092337,1.3764688,1.318178,2.754552,0,4.048447,0,1.859302,0,0,0,1.88627,1.028578,2.7287384,0,0,0,0,0,0,0,0,0,0,0,0.7422484,0.6049488,1.8962997,1.015614,0,0,0,1.259529,0.6838266,2.0751675,0.8597006,1.907601,0.850634
OGDH,1.474314,1.376134,0.9630762,1.134581,2.053692,0,1.271452,0,0.6893777,0.8092337,1.3764688,0.804677,3.643494,0,2.288832,1.872528,1.859302,1.880329,0.8545399,0,2.866412,1.622941,3.6656765,0,2.207505,1.3828406,1.5635623,0,0.8078742,1.3976003,1.507901,2.247569,1.081674,1.112889,0.7422484,0,3.1965623,0,0,0,0,1.628196,1.1458665,0.8507861,1.3946916,1.907601,0
OGFOD1,3.928665,4.2743187,4.4520794,3.939845,4.066809,4.579267,2.734694,3.088139,4.448107,3.5275617,3.1669734,3.316299,4.333527,2.7290715,4.914064,4.589067,4.769942,3.177083,3.713996,4.335401,3.85638,3.752764,3.5637113,2.710625,4.718708,3.5173748,4.3616477,4.086754,3.6158224,4.1829794,3.797814,5.218727,3.604653,3.519171,3.6751004,4.0095996,4.552206,4.116714,4.117035,2.165256,3.1761104,3.967062,3.9591654,3.9507203,3.9693726,4.465811,4.781815
OGFOD2,2.852958,3.4024919,2.9347496,2.197439,3.386123,0,3.622035,3.28609,3.0619582,2.4630163,2.0678597,1.99531,4.584585,3.6159549,3.133104,2.442606,5.024136,3.177083,4.0317002,3.785735,3.559141,2.367384,2.631285,4.351288,4.718708,4.3429643,3.8768407,0.9565661,2.6448738,3.5391706,4.137146,3.88222,3.312073,2.166185,2.0098894,2.8581993,2.9646629,2.610892,1.738123,1.112246,2.4837579,2.994738,2.5487226,2.8929479,3.316331,3.210318,3.873418
OGFOD3,1.874904,2.0674451,2.2623877,1.761752,1.632787,2.652112,1.271452,2.248533,0.6893777,2.4630163,0.8465218,1.318178,4.894438,0.8514607,4.352831,2.660717,3.821874,1.226998,2.3336842,4.139902,1.484321,4.446272,2.9869026,3.220187,4.505418,3.8744442,2.9718467,2.2517921,2.6448738,2.5616658,2.228948,4.4753,2.450476,2.498541,2.232751,2.8581993,3.934847,2.023357,2.503862,2.165256,1.4449702,2.555721,2.9392914,2.8929479,1.784079,2.891609,2.074907
OGFR,3.43053,5.0406458,3.3915783,2.531617,3.524261,3.737005,3.778882,2.248533,2.8330678,4.1334132,2.7196487,3.517851,5.916488,4.0947881,4.483901,3.303409,4.90263,3.551683,4.5122846,5.632521,4.980187,4.053127,5.3517089,3.595994,5.880199,5.7128716,4.7762977,3.7256221,2.9552514,3.1974172,3.592608,5.312441,3.847785,3.519171,3.4269787,3.6392721,5.2643624,3.487695,4.535561,3.191047,4.1417213,4.090262,4.3508253,3.6145646,3.8109148,4.130197,4.222839
OGFR.AS1,2.852958,3.0322303,3.8371835,3.695491,3.233345,3.008599,4.049151,3.088139,3.1640849,2.8111101,3.0327083,2.242991,4.798362,2.328157,4.817942,4.00748,3.151366,3.177083,3.6222917,4.24096,3.444694,3.752764,3.6656765,3.595994,3.04221,4.0245171,3.4301702,3.3794619,3.7015579,2.7487199,4.411667,3.614293,3.847785,2.498541,2.885851,2.2161361,3.8003529,3.836218,3.525072,3.191047,2.980078,3.427502,2.6909879,3.4116703,2.0903951,3.210318,2.892653
OGFRL1,1.474314,1.376134,2.2623877,1.134581,2.053692,0,0,0,1.1539192,1.3245577,0.8465218,1.696111,3.8493,0,1.557436,2.442606,0,2.328372,0.8545399,1.831209,3.32038,3.510977,4.9280258,3.595994,3.567579,3.9514312,0,0,2.6448738,2.3466945,2.228948,3.459019,0,0,1.2299333,0,3.7280918,1.015614,1.116368,2.165256,2.1522302,1.259529,0,0,0.8597006,0.939063,2.326671
OGFRP1,1.874904,2.0674451,0.9630762,1.761752,1.036016,2.177571,1.936625,1.170351,0.6893777,0.8092337,0.8465218,1.318178,3.115129,0.8514607,3.133104,3.427566,1.859302,1.226998,0.8545399,3.116873,1.484321,1.622941,2.011091,2.710625,2.207505,3.7069284,0.9839797,2.2517921,3.0885317,2.093986,2.707498,3.88222,0,2.166185,0.4183415,0.6049488,3.2998833,1.015614,3.001447,1.112246,1.1032501,2.555721,1.7763482,0.8507861,0.8597006,0.939063,1.382162
OGG1,6.154845,6.9339812,5.1751294,4.832769,5.068984,5.548772,4.939929,5.119686,6.1338598,6.3618787,4.8547746,5.870367,5.720713,6.4170815,4.208651,6.039334,4.90263,5.969854,6.9617604,6.049587,5.707052,5.755972,5.935092,6.574145,6.0474,6.3750131,7.3342992,5.9355506,6.0833425,6.0527897,5.095556,4.832452,5.828442,5.421567,6.334935,5.5497116,4.7476255,5.45661,5.576528,5.884866,5.8251877,5.576065,6.4142861,5.4979822,5.3256657,6.125077,6.815803
OGN,4.362025,4.0838249,4.177146,4.706338,4.237218,4.46881,5.292016,4.476466,3.0619582,3.4302379,5.0411738,2.948749,4.46451,2.328157,3.868204,3.647797,5.136199,3.177083,1.7759127,4.73246,4.851337,5.447595,4.4451376,4.535071,5.06905,5.8397951,3.2929622,3.5043074,3.7015579,4.6735253,5.095556,4.391885,3.604653,3.785615,1.7461978,3.3752682,5.0734288,4.351451,5.262138,5.603911,3.8284677,4.090262,2.6909879,3.2984115,3.6328806,4.786659,2.727496
OGT,0,0,0.9630762,1.134581,0,0,0,0,0,0,0,0,3.8493,0,4.048447,0,1.859302,0,0,1.188512,1.484321,3.049645,4.4451376,0,0,0.8511247,0.9839797,0,0.8078742,0,0,1.169673,0,0,0,1.0298765,2.8330493,0,0,1.112246,0.6546103,0,0,0,0,0,0.850634
OIP5,3.170456,2.8841827,3.7380121,3.401137,3.766244,3.008599,3.778882,3.460129,1.1539192,3.0913283,3.6057607,2.454315,2.272706,3.2997715,3.662184,1.472223,4.277854,2.669748,2.3336842,1.188512,3.184336,2.856004,2.2918487,1.915722,3.951871,2.7284314,1.9759024,3.2427804,2.0009086,3.062784,3.353295,4.209024,3.847785,3.785615,3.0704904,3.2226185,3.2998833,3.935901,3.908434,2.497556,2.980078,3.603288,3.4198516,2.7277861,3.4297419,3.346649,3.411361
OIP5.AS1,0,0.8462802,0.9630762,0,0,0,0,0,0.6893777,0,0,0.804677,2.272706,0,0,0.916282,1.859302,0,0,0,0,1.028578,2.8200234,0,0,0,0,1.5267552,0,0.8618085,0,0,0,0,0.4183415,1.3577064,1.2395728,0,1.738123,0,1.4449702,0.763061,1.1458665,0,0.8597006,1.503128,0.850634
OLFM2,0,1.7628072,0,1.134581,2.053692,2.177571,2.734694,1.170351,0.6893777,0.8092337,0.8465218,0.804677,3.115129,0.8514607,2.771866,1.872528,2.645389,1.880329,0.8545399,1.188512,2.458025,2.367384,1.2009713,0,3.04221,3.4123589,0.9839797,0,1.7012785,1.7874094,2.707498,3.754468,1.081674,0,0,1.0298765,1.6049865,1.015614,1.738123,1.112246,0.6546103,1.628196,0,0,0,1.503128,1.769721
OLFML1,3.170456,3.1664894,3.6315172,4.048073,2.868557,2.177571,3.920336,2.858642,2.7033865,1.7034735,1.3764688,2.454315,2.272706,1.3833054,2.771866,3.017559,3.821874,3.551683,2.5482127,3.913697,3.444694,4.223438,3.1364644,1.915722,3.04221,4.8244027,3.8768407,2.9231105,3.0885317,3.637194,4.411667,4.209024,2.450476,3.36489,1.7461978,3.1397758,4.3742498,4.116714,4.859577,3.518079,3.1761104,4.203764,0.6838266,3.175498,3.1932383,3.970534,3.51637
OLIG1,1.874904,2.0674451,1.5355177,2.197439,2.37913,2.177571,1.271452,0,1.5047543,1.7034735,1.7631913,1.318178,1.544062,2.0763222,1.557436,1.872528,1.859302,1.226998,2.5482127,3.489724,2.866412,3.049645,2.5267686,0,3.951871,3.8744442,2.7797817,1.5267552,1.322655,1.7874094,2.707498,3.459019,2.12084,2.166185,2.232751,1.3577064,2.8330493,2.346829,1.738123,2.767464,1.9526889,1.628196,2.0114866,2.3269447,2.0903951,2.891609,2.54096
OLIG2,0.917819,1.376134,1.9442538,1.761752,1.632787,1.465691,3.012609,1.807903,0.6893777,0,0,0.804677,2.754552,0,2.288832,2.185544,1.859302,1.880329,0.8545399,2.612755,1.88627,2.367384,1.8471503,2.710625,3.951871,4.0245171,2.2962095,0,1.322655,1.7874094,3.066234,3.999575,1.692865,0,0,1.0298765,2.3459237,2.834018,3.19787,1.112246,2.3274962,1.628196,0.6838266,0,2.3429269,0.939063,0
OMD,3.928665,2.5328545,4.177146,4.706338,3.524261,2.177571,4.276689,3.755598,2.2251289,3.5275617,4.5452577,2.801994,1.544062,1.7710322,3.868204,3.017559,4.067804,1.880329,2.5482127,3.489724,4.376874,4.754903,4.0138505,3.89386,4.718708,5.1525074,2.7797817,3.7256221,2.4604228,3.5391706,4.280927,4.4753,2.718625,2.995792,1.4232833,2.7506434,4.710602,3.487695,4.211017,4.453699,3.3486646,3.967062,0.6838266,1.7699621,3.4297419,4.130197,1.382162
OMG,4.161556,4.3326094,4.4520794,4.949007,4.653222,4.777648,5.067081,3.755598,4.4070398,4.0702081,4.5937515,4.501814,3.8493,3.5180629,4.817942,5.15391,5.024136,3.551683,3.3059708,4.661313,4.102717,5.142429,4.4161724,4.140628,5.788722,6.1154509,4.3616477,3.3794619,4.7290861,4.9653527,5.717837,5.169484,3.140032,2.166185,3.011531,3.4459346,5.158369,4.277369,5.834514,5.569029,3.5027675,4.920183,3.499363,2.8929479,4.3028469,4.404646,3.411361
OPA1,6.665138,7.7308622,8.1397601,8.317484,6.07007,8.569174,6.742186,6.963657,8.0094047,8.0211715,8.7225643,7.388244,6.446694,8.8336776,4.483901,6.221904,5.670673,6.249531,7.9699807,7.968317,8.408948,8.945226,7.6513199,8.760195,9.308982,9.165373,9.768716,8.1215446,3.3230184,7.4917888,7.399174,8.767732,7.787567,7.158454,8.2306807,7.6991013,5.8281422,6.785663,8.90302,6.784125,7.7531988,7.996824,8.7163919,6.9720023,8.2365413,6.920818,8.523974
OPA1.AS1,6.714837,6.5841397,6.4651668,6.424316,6.625005,6.852088,6.470387,6.124877,6.2774915,6.5357143,7.1362539,5.794756,5.365938,6.4305972,6.368396,6.735823,6.497659,6.371358,6.5031611,5.433387,6.548276,6.359678,6.1958964,5.819171,6.456974,6.6536968,6.8506987,6.5991674,6.2348149,6.4125011,6.917162,6.361496,6.423801,6.590187,6.2028158,6.3621939,6.0665708,6.220463,6.776425,7.180562,6.5723936,6.925954,6.560483,6.6529444,6.5145555,6.534937,6.468566
OPA3,3.841858,4.2135732,3.6315172,2.80276,3.766244,3.294221,3.245536,2.585602,3.3489146,3.3258708,2.8846535,3.081944,3.643494,3.042459,4.048447,3.746467,5.024136,2.945603,3.419294,4.139902,4.176293,3.220345,4.0138505,3.595994,4.718708,4.5049687,3.6707235,2.9231105,3.524668,2.7487199,4.411667,3.087063,2.718625,2.166185,3.2341578,3.1397758,3.4866686,3.349912,4.916482,4.528232,2.3274962,3.683751,2.9392914,4.9415234,4.1121359,3.692056,4.451912
OPN1SW,4.010545,3.6968719,3.5165301,2.80276,3.524261,3.008599,3.920336,3.883358,4.0281001,3.3258708,3.6973744,2.801994,3.643494,3.2997715,4.352831,3.647797,4.067804,2.669748,3.419294,4.139902,3.444694,2.856004,3.6656765,3.220187,3.04221,3.7069284,3.5554547,3.6192044,2.6448738,3.7289789,3.353295,4.30335,2.718625,2.995792,3.1271345,3.8623565,2.9646629,3.487695,3.19787,3.657434,3.5740558,4.308984,3.5747203,3.5166813,3.4297419,3.059747,3.614251
OPN3,5.227261,5.4358468,4.785809,4.949007,4.389607,4.777648,5.183928,4.304509,4.7730086,5.2137152,3.7835163,3.316299,4.029378,5.1532401,0,4.478576,4.461173,5.268369,5.5566248,4.865022,5.464293,4.754903,4.9073593,3.595994,5.216749,5.0157991,5.3608725,4.8217037,3.8591088,5.0026111,5.311908,4.554155,4.908273,4.376243,4.8027738,4.5484221,4.593465,5.278179,4.971227,4.909076,5.0511406,5.323259,5.2243374,4.6029448,4.8832865,5.164172,6.09754
OPRM1,6.190414,6.2629712,6.3854865,6.362773,6.318169,6.194564,6.13521,6.27222,6.2193725,6.2804481,6.071405,5.833057,6.314006,5.4203812,7.490119,6.151623,6.656442,6.197765,5.4803242,6.077182,5.95715,6.547836,5.3363298,5.412626,5.473303,5.8194015,6.4275814,6.4205779,5.4523948,6.8710887,6.652111,6.467157,6.423801,5.914133,5.7678155,6.1351037,6.2711271,5.937438,6.243218,6.606309,6.5371486,6.342787,6.2967979,5.9557018,6.4078653,6.476692,6.130997
OPTN,0.917819,0.8462802,0.9630762,2.531617,0,0,0,1.170351,1.1539192,1.3245577,0.8465218,1.696111,4.798362,0,4.048447,2.185544,4.623802,1.880329,2.7349315,2.27427,3.034114,2.632282,3.6656765,2.710625,0,3.1761739,0.9839797,0,1.7012785,0.8618085,2.228948,3.754468,0,0,1.2299333,1.624662,3.2998833,1.015614,2.774001,0,0.6546103,1.628196,0.6838266,0.8507861,1.784079,0.939063,0.850634
OR10AD1,1.874904,2.5328545,0.9630762,3.22787,1.632787,1.465691,2.390154,2.585602,1.1539192,1.7034735,1.3764688,2.242991,4.189453,0,4.817942,2.442606,1.859302,1.880329,0,1.188512,1.484321,1.028578,0,1.915722,3.04221,2.7284314,0.9839797,0.9565661,2.2488839,1.7874094,2.707498,3.614293,0,1.112889,0.7422484,2.5080033,2.5271957,3.027214,3.370727,1.732764,2.3274962,2.165249,1.4952781,1.3823721,2.0903951,2.223154,0
OR10G2,2.445273,2.3188365,1.5355177,2.531617,2.37913,2.652112,1.271452,0,1.1539192,2.8111101,1.7631913,0,0,0.8514607,2.288832,1.472223,0,1.880329,0,1.188512,0,0,0.5190198,0,0,0.8511247,0,3.0917814,0.8078742,2.5616658,1.507901,3.087063,0,0,2.4257479,1.624662,2.9646629,1.605743,3.19787,0,1.9526889,1.92157,1.4952781,0,1.784079,0.939063,0.850634
OR13D1,0.917819,0,1.9442538,1.134581,0,1.465691,1.271452,1.170351,0,0,0.8465218,0.804677,3.403366,0,2.771866,0,0,1.880329,0,0,0.925185,0,0.5190198,0,0,1.7704993,1.5635623,0,0,1.3976003,2.228948,1.807031,1.692865,0,0.4183415,0,2.6882126,2.023357,1.116368,0,0,0.763061,0.6838266,0.8507861,0,0.939063,0.850634
OR1J1,0,0.8462802,0,1.761752,0,0,0,0,0.6893777,0,0,0,3.115129,0,4.048447,1.872528,3.151366,0,0,2.612755,0.925185,2.042657,1.2009713,0,3.567579,2.0757471,1.5635623,0,2.8083933,0,0,1.169673,0,0,0,0,0.7490133,0,1.116368,0,0,0,0,0,0.8597006,0.939063,0.850634
