Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
C24H38O4(1),117190.8,156930.3,207618.5,125371.1,95007.98,151191.3,127649.8,94486.63,83035.05,123667.3,112332.2,79319.83,89879.3,153383.2,76997.71,112094,143262.3,135076.5,76906.34,131189.9,108610.7,161157.4,93298.32,111577.7,75362.8,171821.1,105254.1,197285,116051.4,118287.5,81624.52,56491.43,71360.42,81894.14,119762.9,153740.3,178523.2,119598,94637.84,185008.6,145570.4,143004.1,55004.32,102346,58529.12,133732.8,81886.84
C16:4 FA,467947.2,162310.2,105298.3,116458.6,115838.2,141006.5,204226.4,189084.4,118852.6,150252.1,131414.9,132509.7,198836.5,107845.3,199411.8,156624.1,207099,79881.37,177585.1,106841,111067,136100.1,117925.9,128075.9,186044.9,295154.5,1337915,120443.6,136057.8,99087.92,89615.48,222739.1,164109.4,164790.1,87365.12,182662.9,257378.6,115293.1,136944.5,311836.1,116133.9,198913.5,282174.9,88321.62,144123.5,99785.26,60362.27
"C18:2,DC FA",358898.5,832515.2,227054.2,207997.9,373985.2,208862.4,296848.2,176438.3,164631,160732.7,150659,152061.2,168305.6,361538.6,471813.1,267720.8,279218.3,292854.3,297161.2,369861.7,220385.8,312441.7,218086.1,309532,305648.8,342193,350221.7,425341.9,426141.1,1005257,222734.3,192922.6,245083.4,439219,365403.3,344237.5,375318.1,317527.7,246003.5,213759.8,382968.5,888691.4,269291.5,378836.9,218909.7,476962.1,260380
"C13:1,OH FA",69443.84,451664.4,137122.9,101273.5,177891,166981.8,81358.88,213936.3,118025.6,90902.16,141611.9,121467.6,189253.4,231617.6,229208.7,158608.5,186885.2,81472.98,199020.4,194838.8,187860.9,195459.2,222642.1,202556.2,301709.2,246558.3,310720.8,188260.7,250667.3,452551.6,161565.6,163395.3,245041.5,236852.9,101186.9,238395.6,193739.9,197609.8,320461.4,236595.2,252414.8,283999.6,248394.8,85318.47,160036.6,248422.1,90743.73
"5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)",40065.2,383249.2,377691.5,345491.5,462405.2,456890.3,412120.9,469282.4,500906,352680,316241.3,490092.4,407952.3,626880.3,542939.8,292538.3,460444,274867.5,332607.1,369584,392833.3,418786.9,360923.3,358295.5,447487.2,442919,326340.2,365268.4,404607.8,314319.9,273724.4,261557.3,384355.8,330101.2,243769.5,299952.7,346583.5,298208.7,313102.8,315067.5,341227.5,366878.1,411044.2,250385.9,266894.1,198607.9,375620.8
Androsterone sulfate(1),2517732,18643840,14980820,16537080,17492950,18216080,14859830,18488900,16045500,16242270,12004220,15678250,15618840,21004140,17187860,18367990,14197660,12290750,15362220,15068630,16509940,13545990,12112080,13234890,18526500,15980720,12485890,15486920,15266110,16868570,11967940,10192690,14658360,13849940,11775700,12647140,14041280,12332660,12712510,14079820,14016170,13905470,15561860,12670050,11589270,8984568,8356512
C30H48O5(2),10494.27,9805.623,38215.44,7872.24,38741.57,6390.655,9578.504,29121.58,14844.15,12169.79,29488.2,4708.388,3654.236,18933.34,38270.97,13820.91,19434.94,10627.06,12692.79,7938.232,9668.772,4094.461,9268.951,5135.679,8610.688,12949.18,16216.41,24613.29,32395.41,9761.337,5438.257,17863.11,16748.46,6727.9,38497.69,6914.673,7334.666,3482.672,3548.311,17185.03,4187.809,11730.74,25836.85,11436.33,6464.23,13868.71,5921.775
"C14:0,OH FA(2)",29054.03,36702.71,34631.07,27504.46,29067.57,34684.58,24826.54,29840.27,31323.23,32667.47,35528.77,29108.76,34315.56,37584,42602.63,25703.26,43990.27,20782.94,37787.33,19698.97,31195.72,37004.92,33769.07,29938.03,31600.93,49058.92,60018.16,18473.02,40827.3,21075.46,21355.94,23269.76,32929.51,34787.4,25230.18,47757.55,24555.65,28383.75,33048.92,32439.7,27313.64,40209.85,49100.51,21219.4,26765.53,18018.49,15447.24
"C16:0,OH FA(2)",697974.9,736589.5,423210.6,453010.2,496334.2,510152.5,510570,478729.3,319449.7,388982,533379.7,659596.8,571913.4,543082.6,646557.6,398292.2,1230621,535200.7,574783.1,258136.2,384661.3,839587.3,299119.8,741034.1,489672.4,530385.3,857239.7,430563.8,667526.3,246849.1,336202.7,309239,534522.6,556359.4,267830.5,619094.6,246546.3,343812,547451.4,358766.4,456184.9,374219.5,497665.3,279310.6,254979.8,304339.2,420856.3
"C16:0,DC FA(1)",206617.1,313093.3,150152.3,129744.3,248544.6,176955.7,184006.1,170309.3,111356,169615.5,158109,147199.3,234675.2,258725.8,365549.9,206267.8,377671.2,139389.5,162340.3,123092.2,104933.3,283516.7,150781.5,246008.3,280892.1,244124.9,501951.2,231624.3,318405.2,646249.7,129068.1,235478.9,153995.1,401673.3,139358.6,296189.6,126378.9,152526.6,246445.2,178402.8,253348.1,353587.2,176591.4,179293.7,156325,174384.7,181619.7
9-HODE,302091.9,137354.1,88680.79,112924,153429.3,105392.1,148623.9,110579.2,82109.57,86773.87,151625.1,152830.1,149857.5,162554.1,164537,103897.7,271523.5,247810.1,193839.7,131902.6,73390.44,322654.4,132044.3,286918.5,196593.2,199772.5,332947.4,235855.6,267836.8,89098.71,125255.6,181302.8,170421.8,164326.8,162237.5,245720.8,97486.85,124490.6,149086,114735,144159.4,239009.1,317400.8,162229.6,141840.1,161737.5,122150.9
C30H48O10(2),123769.8,217178.7,419830.6,281228.3,190352.2,508727.9,191349.4,180271.1,254887.1,232539.3,153827,100138.6,109341.6,195197.1,178754.7,149444.7,294478.7,279038.1,110539.1,311149.1,166980.6,261834.9,243575.1,207115.6,115632.2,500030.7,106893.2,250256.4,341343.2,280658.4,277725.8,76520.66,247675.9,175681.4,160955,357419.6,545077.7,302093,197976.4,208704.2,239464.1,172569.5,149969.2,265287.6,143787.3,404170,209707.3
C16H31NO3,44574.06,51008.68,55305.2,48435.89,49608.53,50817.83,52333.37,46787.22,41956.8,43613.07,39483.26,48005.35,52351.08,69306.24,51088.26,42575.44,55259.53,35561.44,45301.38,35747.38,42747.03,52643.55,41816.07,41543.86,44445.91,50130.22,43532.81,39151.89,39415.25,34751.42,39679.01,34650.57,42011.19,40973.03,46600.58,44987.87,40572.26,37113.01,42504.02,37499.41,49108.93,46184.7,44710.15,35249.12,32190.73,38793.81,33928.66
"C18:1,DC FA",981113.3,623744.4,863525.5,347298.6,693613.4,617029.8,630029.6,406144.4,243181.5,287060.7,282144.5,253758.3,322397.9,618289.9,725325.5,578937.6,739701.4,517752.2,487951.5,510296.8,340369.8,723254.4,421765.7,645833.6,634110.7,702570.7,1062103,642978.7,1088240,883372.4,336034.3,380502.1,377260.9,873241.2,618446.3,1331955,584027.6,549630,554365.5,505429.2,662910.6,1080925,496519.7,744032.4,367375.8,679362,483886
C14:1 FA(1),1548594,789248.1,532181.6,444577.9,525561.3,534867.1,444158.3,649080.2,271113,357814.9,578125.9,680508.1,854645.2,544810.4,682489.7,444996,1327885,439794.2,748475.8,354981.7,416231.3,1193573,596203.1,777377.7,972888,1405188,2061077,526769,923007.1,290803.3,269980.6,702472.8,726612.2,799821.2,277704.8,965436.5,428876.3,420043.2,818606.5,672486.1,619342.4,718427.5,935126.1,267747.8,629452.8,255437.4,201283.1
"C20:0,2OH FA",13874.86,33025.12,49888.19,33067.59,24892.17,40836.77,44601.1,30197.12,27531.07,47943.47,27607.17,15587.5,14078.76,50877.7,29202.43,23093.68,32393.79,28482.44,30049.75,34263.85,34425.09,23291.41,29240.41,19933.81,22900.79,35622.79,39976.4,52782.91,41052.33,34081.06,41191.24,36387.44,24576.93,31945.72,52053.8,34239.83,44005.57,30316.75,40554.22,31513.44,31194.24,56804.57,30956.07,39177.49,27579.69,26122.97,21218.44
"C20:4,OH FA(2)",16183.92,46581.38,16127.32,13619.67,14244.49,31833.3,17570,23894.75,10542.34,12925.95,4653.36,12075.35,23754.04,17195.39,19294.11,23701.1,26347.96,20426.45,18155.83,17634.43,15878.8,19684.07,17494.55,16885.58,23238.73,39631.55,82150.73,16729.52,17435.72,13529.23,14440.23,25748.57,23188.6,20781.85,14725.31,21564.39,37910.1,19596.04,16784.45,39922.37,15620.9,26921.04,31468.51,13750.88,18865.44,15439.79,9442.531
"C18:3,OH FA(1)",119863.3,175283.4,165649.5,112472.2,141665.2,177898.3,104789.2,180680.7,90790.04,79275.23,101394,134930.1,224061.5,153397,140107.6,136256.6,221452.8,112985.6,171209.2,123463,122436.7,212927.4,147781.7,153371.5,238007.6,251602.6,314902.9,161950.5,170376.9,136547.8,110163.5,126954.5,150436.1,204980.3,118025.4,261800.9,112002.1,141666,145859.6,181754,134638.8,196093.9,207391.6,120437.8,118424.1,126607.3,62051.8
"C20:3,OH FA(2)",15106.23,80842.5,10529.97,17909.94,11268.35,23655.45,14916.33,11664.33,7777.823,9004.134,12160.53,13939.83,14999.96,19414.2,14802.59,13575.64,21101.27,19185.86,23132.57,12250.55,10209.36,23167.01,15696.91,16495.46,16334.58,19325.33,26416.28,12730.87,12789.18,8251.533,8674.713,11663.83,15239.88,25736.33,13267.07,15246.3,14789.06,15967.88,14359.22,11154.7,15875.97,18067.75,13200.97,12168.58,9214.813,12774.76,7353.628
"C18:0,DC FA(3)",52639.91,435918.5,30792.89,28223.1,31815.74,36904.89,71332.06,33863.47,29127.94,22500.02,30009.45,39691.5,30729.67,41668.97,140764.8,57268.37,47689.21,90353.06,51901.69,107418.6,48988.41,62730.47,46105.96,73068.12,49702.93,53428.72,45889.93,34308.09,48249.1,142033.6,35226.58,23661.18,41891.49,59968.26,62372.38,35352.69,52367.26,71680.89,48252.5,26408.02,70122.68,264836.1,42867.9,89418.56,27896.79,149145.7,51128.23
Pregnenolone sulfate,83405.07,210292.5,275943.4,284661,372937.8,273693.7,224681.1,238868.2,303980.4,284185.3,224870.9,345175.5,336681.3,638699.1,398679.3,277345.9,257318,227654.3,197338.9,219610,247411,159136.9,180081.6,218383,369551.9,161614.7,160360,160004.6,144367.3,169069.2,135874.2,92362.45,192472.6,120854,177405.9,120828.7,146021.4,146798.1,136853,154187.4,186954.7,181533.1,221990.7,175949.6,102884.3,115011.5,40800.24
C14:1 FA(2),323460.5,3668.885,262723.7,133860.6,184349.4,232566.8,185998.5,289646.4,88542.04,109364.8,296787.2,230131,383237.3,138750,236102.9,138574.6,682683.7,121999.9,235517.7,99256.62,169817.1,454808.4,365172.9,264208,470299.5,712164.5,847102.7,194406.7,369698.7,100965.2,117426.1,334673.1,372710.8,321831.2,114750.3,455254.1,225191.4,282599.7,269490.4,422169.1,262276.5,355040.1,556790.7,115856.6,292682.2,83297.77,57862.46
C16:2 FA,924320,437836.6,324562.1,323922.6,430773.8,304171.3,340170.6,311849,211011.4,242720.3,324322.9,424902.6,436875.5,350592.5,522686.7,313201.6,819638.1,297791.7,331145.6,244782.5,216024.3,576315.7,332006.5,379803.1,454883.3,595339.7,1003169,277894.3,297416.7,181124.2,120864.3,323938.4,336526.9,371756.3,148678.8,414031.9,268699.5,236511.7,314320.4,291863.2,220035.6,341837.3,428769.8,151093.8,288928.7,203850.5,116996.8
LysoPE(18:1),1722687,212706.4,2622831,1988006,2093600,1758052,2956196,1216437,1832912,2724192,2389231,2354635,2682984,2715861,1213038,1144579,3286316,1747837,1291950,1166055,2106093,2317847,1601501,2410393,1283993,1887620,3720331,3031246,2492681,1273008,2213474,2810005,1679796,1612635,4354184,3019734,1535387,1506862,1669555,1279169,4497700,2774636,2131442,2185843,2632497,2486090,2788949
"C20:3,OH FA(1)",64574.79,29303.82,92098.82,80603.73,90157.63,82841.88,81136.6,80969.68,59296.8,60913.73,65712.99,84529.28,114166.5,107775.8,96801.94,74390.09,108845,68953.7,84327.82,66591.54,79619.71,94384.99,81866.07,76423.33,108048.4,107474.4,143979.5,78995.96,66549.54,71668.35,62333.64,77105.63,85966.08,88188.86,79894,97156.97,73426.86,81626.71,67854.21,73748.57,71463.49,105362.9,109416.3,54833.42,60968.81,65018.96,40893.4
"C18:0,OH FA(1)",845407.8,1081489,606541.4,619164.5,897189.2,933649.4,920635.2,679617.6,474157.5,549157.6,703935.9,851036.1,712171.6,799927.5,910201.6,541925.4,1276630,642531.8,586462.7,316242.9,521518.8,853439,407025.4,831119.1,525493.2,591177.2,727538.6,537366.3,851123.7,278801.3,537512.7,381795.7,567178.2,705455.1,358575.8,640117.5,288780.8,431157.5,667366.7,399739.2,571042.3,401863.7,552134.8,321372.3,310437.7,317335.1,500855.4
LysoPE(22:4),40147.8,75040.56,129370.3,114655.3,101198.3,58693.45,70731.64,43855.61,39498.35,76753.18,70001.09,157341.9,203125.6,158501.8,35590.18,45258.55,131306.3,78446.48,63570.63,48103.59,122144.6,90978.67,81642.98,101066,75172.88,103523,175609.8,79101.52,60985.93,60261.35,99310.7,96188.91,69496.85,64079.43,132843.6,136820,43984.24,58978.89,60551.46,37393.77,117522.9,89446.62,65071.49,56071.04,67978.58,32504.55,85220.23
"C18:1,OH FA(1)",1287976,290902.8,1777066,1023732,1251325,1394349,1059127,1508831,901229.5,933363.9,1310705,1345450,1844069,1327056,1314700,1044821,2166844,915041.5,1294124,649004.6,1152589,1653357,1210080,1411033,1555578,1828233,1791400,1035134,1501162,761999.4,963950.5,807018.7,1451772,1189985,950484.5,1552488,872104.8,1291599,1170253,1271433,1184153,1116392,2026980,734078.1,762246.8,747025.6,868602.8
"C18:0,DC FA(1)",284399,68730.26,269252.3,277105.8,332865.6,310721.3,285294.7,275137.7,199420,269826.9,241185.4,337986,341352.1,424765,337382.3,371102.7,377016,273190,359227.4,318403.9,411115.5,328424,284897.6,330787.2,380251.5,454109.7,381562.3,259716.2,388552.5,300562.3,236106,239265.8,224899.7,362920.8,376774.9,351070.9,296211.8,236400.5,321130.1,399088.5,302107.2,300284.4,366773.5,301197.7,328010.7,229238.8,690881.9
C17:0 FA(2),96836.6,2097.47,51066.99,53871.85,63984.76,49005.43,39157.06,46939.26,30455.01,42370.15,57472.55,72702.86,69157.85,51465.2,79315.4,46854.13,112599.6,49640.94,50496.12,47355.58,38336.83,91532.54,51904.22,56291.47,68061.31,72637.68,103461.7,43887.53,45085.09,38738.59,23740.47,48188.9,42539.18,58306.28,31173.21,59791.62,42463.86,29855.51,42602.19,35244.07,40027.28,60050.26,52402.88,25668.98,50493.51,45997.86,28152.1
C27H46O4(5),1684.881,29457.76,46100.53,30783.13,40582.35,42746.73,29439.55,40383.53,25228,34729.17,38106.25,33222.81,30168.08,52323.45,26798.49,44412.37,21313.03,20470.95,30267.05,24091.46,47120.96,8426.348,15981.16,14103.93,18811.27,10858.02,11820.65,26068.72,15189.16,17936.08,22695.87,10795.52,12847.56,7969.679,15164.05,18985.74,11971.91,10933.1,13027.78,71038.43,36365.14,18893.88,10178.15,12460.26,10351.56,29514.3,9892.728
C24H38O4(2),33184.1,4861.537,72693.34,55073.77,110331.4,51862.07,74177.27,66007.66,35186.58,54123.27,33117.06,74164.92,66272.94,171469.7,129232.3,111869,80291.41,78524.03,78779.18,104594.3,81953.81,65362.36,51862.11,106359.5,115009.3,129745.4,100395.1,89054.87,90979.07,121071,70848.28,47758.4,81440.64,93057.56,63325.26,96417.37,132251.9,96710.39,96403.46,98927.2,96179.32,158696.9,119170.9,150570,99643.03,159105.2,80490.9
C26H44O5,49053.44,2974.112,80197.41,70760.83,72573.13,52335.21,90822.55,63900.95,46517.86,55521.66,44958.68,75601.1,65793,131322.2,131326.2,113812.3,86818.41,90011.18,91607.3,118286.1,113686.4,76876.49,72055.6,109545.2,88576.95,106385,99067.13,103078.3,82847.6,123446.4,83745.71,50379.28,59666.88,77370.15,85615.52,72175.95,108023.1,80069.02,55771.24,89336.67,98504.79,182681.9,78364.31,120197.6,66719.17,131607,59005.18
MG(20:4)(1),35610.47,86580.42,78598.27,78286.87,90537.78,49058.72,72418.02,46438.4,35701.37,55770.61,38459.93,99278.88,94125.36,188576.4,153914.6,111680.7,67274.99,70004.3,101180,119506.1,98491.63,79855.79,69659.48,90264.32,116643,127015.9,85730.37,69871.31,95051.64,125191.1,87246.06,47506.2,80283.29,83086.42,94410.71,98037.25,122195.5,94792.06,90192.03,91227.31,115077.7,204244.2,106892.5,123828.9,81882.25,113103.6,59361.22
C15:0 FA,408891.7,451868.8,512791.8,451039.7,542055.1,391732.7,297769.3,468118.7,311659.1,368406.1,562896.2,574704.1,627978.6,521644.5,369999.2,373682.2,893638.9,321477.4,376558.8,236199.3,345092.7,773878,314360.5,430269,511356,506705.8,537141.4,333335.3,723790.9,198463.8,233789.7,265612.5,354887.8,380072.1,321509.7,453862.3,209182.5,214488.8,533957.2,269990,445383.9,306796,456130,173979.7,310966.4,211330.5,302415.7
Unknown_nRPLC_667.5325_10.5,2643560,2695741,4728812,3036079,2864406,2687155,1785588,2394925,2465679,3896237,2258136,3306323,4717990,3774750,1875698,2222306,2646500,2481435,2635509,2857864,2359393,5231028,3237866,3285593,5125617,4385455,3577786,3238758,4300106,2232742,3591147,2361696,2330482,2226171,10535610,2215596,2531840,2141076,3415424,2646072,4824979,3911831,3810279,2248826,2558673,1811913,2976721
C17:1 FA,1437722,1018594,1199920,923363.7,869731.1,1076193,619319,854071.9,461156.4,684706.8,954072.8,1418876,1618059,954739.6,844341,793057.2,2179404,643234.9,781072.8,485591.3,569881.9,1971016,749709.1,1019497,1144506,1023059,1438530,543480.8,999486.2,383442.4,338551.7,798176.1,615890.9,944276.8,664436.7,1004782,500005.6,429010.3,970143.5,691322.5,1103545,880633.6,918848.9,350466.1,1001480,448955.7,435573.4
"C18:0,OH FA(2)",56741.15,10326.6,177650.7,94648.15,98235.76,110853,70625.7,107748.6,74965.02,87335.78,93463.57,117883.3,158692.1,116274.6,94420.17,76278.38,156452.3,56652.84,73756.21,53047.4,127180.2,115045.4,117068.6,102265.7,85716.5,141292,104154.4,61357.58,125068.1,44292.55,97603.1,73457.44,109012.6,83393.38,149128.3,84654.95,77915.76,90700.54,95166.5,69743.08,127485.5,100670.1,146042.1,60486.71,66904.61,42671.83,79868.83
C26H46O5,80546.36,25556.9,308108.2,238576.8,313046.9,219219.2,296251.2,263386.9,117229.6,156828.7,118999.9,213211.1,221979.5,524547.8,403889.4,411202.8,298518.1,275050,307933.1,361061.1,336876.5,276233.8,236455.9,337469.3,325655.3,350819.6,319220.7,241751,308224.4,391574.6,235486.8,158974.7,236222.4,214904.1,273000.1,244461,307748.4,245389.6,236143.9,246601.1,318945.9,487228.4,398299.7,373809.4,253166.2,336205.3,183375.4
C18H38O8S,93958.16,100757.3,149812.7,139630.6,103253.6,119016.7,92369.2,117834.8,77794.98,101901.4,105466.6,138498.1,191803.7,148081.2,92357.91,189248.3,106723.3,75327.63,87090.87,72175.24,108545.6,117730.8,103910.7,101609.7,94176.27,82501,105365.3,86441.69,104052.8,49508.43,79390.82,74791.21,90675.56,94085.97,81057.51,94921.95,71548.89,78689.7,90132.31,79132.6,93758.84,86297.3,93471.31,68141.53,101472.5,58829.41,84624.36
C30H48O5(1),12178.04,39829.04,63187.61,53391.11,72349.78,54915.82,63787.67,63016.3,33424.92,37693.72,21601.31,63176.97,68704.32,145075.5,136196,146352.2,67952.29,67197.44,74741.39,103107,103169.4,53710.47,52151.35,90336.62,83046.21,76230.23,69528,75159.16,68960.71,135959,81436.68,28941.06,73727.81,64504.25,66994.51,56554.56,84712,91200.06,62957.86,77684.45,99009.81,137721.4,82628.31,107625.1,56899.15,140769.8,53480.92
Sulfolithocholylglycine,705202.2,744407.2,645115.9,620107.4,785203.2,313177.9,512281.8,417495.9,285861.8,1082587,639195.8,504220,338327.6,329697.4,505348.7,802359.6,572159.2,125126.1,131199.9,55898.59,544960,106428.3,137533.2,143392.8,171870,88914.21,188710.7,316371.5,155133,103509.7,75414.32,188167.1,107462.6,100650.8,186022.2,149186.9,96824.13,96722.8,116197.2,163582.7,168963.2,233054.3,103226.4,89121.89,127414.4,129351.1,308693.4
C18H32N6O2,126848.8,189396.3,85930.35,57931.11,48167.34,105203.5,71831.64,147705.5,67750.54,63252.82,102065.5,151153.1,326332.3,56390.41,52439.29,736479.3,134406.9,70120.51,87884.4,67882.52,105179,203215.5,116866.9,125433.2,118431,78657.22,161646.3,68231.55,103429,42879.8,65533.99,51361.26,81634.84,107471.2,60464.88,133063.7,71426.51,84954.39,76517.07,84513.89,124788.3,87166.13,116458.1,59056.91,132053.6,56189.26,71977.81
C23H36O2,165293.8,52929.17,158433,152940.6,149818.4,159770.9,132687.5,148896.1,117281.8,126047,139907.9,157828.5,176528.6,130160.8,130038.1,145917.7,177672,119994.1,117423.6,108996.4,114875,164178.3,117278.3,154658.3,177411.3,139751.8,187229.5,118246.1,136544,86519.27,96276.83,140022.6,125803.6,147654.2,101779.4,140116,105497,122391,121986.5,128100.3,144779.3,119342.2,145565.6,106993.5,143035.7,97295.98,104153.7
C27H46O4(4),39105,177646.5,41386.44,28790.21,27238.05,21716.17,32203.38,28553.41,17124.94,25581.15,17696.11,40722.24,53404,109035.3,26720.73,102679.3,27505.74,21587.67,28603.14,19691.15,93284.2,30877.15,21612.23,32985.23,23108.44,27586.83,5557.166,8028.509,32030.75,42360.21,28442.62,4166.419,30787.63,10142.16,67197.33,1734.409,19750.44,22876.31,8974.403,14991.19,15905.53,22418.61,13454,18935.49,48913.1,13771.74,12061.69
C28H48O5,409150.9,1513129,1235427,874038.6,1220994,976579.2,1031700,1068601,466558.1,590412.5,490267.1,1029067,1001408,2019758,1633812,1911162,1349736,1040302,1258515,1472295,1331829,1191000,1029895,1404388,1462809,1369811,1301315,1014413,1276958,1510249,986254.2,717823.2,1028241,993528.2,1047308,1092119,1302385,1044272,1021868,1081984,1333446,1763307,1527479,1511623,1074756,1333647,804219.2
C28H46O4(1),528819.6,2665130,1932713,1550268,1472246,1509071,1295123,1636397,369089.1,766485.8,712992,1027520,1723411,2796022,1107425,2283172,1114779,937208.2,1338429,1401662,1255798,1382153,1150679,1427910,1624426,1281433,1235482,1060188,1315013,1229910,1081239,674400.6,1141183,1043407,810843.8,1201645,1150668,1000481,939209.2,1195199,1200490,1228701,1345335,1422338,1090771,1208707,818048.3
C25H38O6,134577.7,59756.08,158363.7,385635.8,473577.2,288522.1,156623.5,518711.3,93212.99,170536,104338.9,98598.26,265435,159731.4,108436,45787.83,171602.8,236838.9,137858.9,304457,74724.03,231370.8,107942,568392,207628.6,78083.55,209662.9,192463.7,143977.8,145793.2,200939.6,134768.5,292270.4,169335.5,227633.8,84291.83,139978.2,217411.3,212291.9,135494.8,223534.8,143716.7,202788.9,246432.7,235986.1,294702.3,323792.3
C19:1 FA,535515.5,936913.3,717597.4,383906.6,481749.8,520019.8,284531.9,428164,75297.32,306749.4,484787.1,754804.4,975495,387704.9,388277,406564.1,1154177,280374.1,258704.6,247953.8,293406,1083142,434260.3,412339.3,786382.2,515242.5,1027370,252124.4,489191.1,152242.3,164899.4,179309.1,280743.7,429870.4,397313.5,427049.1,242728.6,194385.7,413107.6,235927.2,558991.3,286389.1,523382,177012.5,431016.8,172079.4,148181.3
25-hydroxyvitamin D3,15931.19,563.2854,80207.85,42891.91,45474.24,68920.62,42516.59,71078.02,706.5586,22143.79,20097.64,44623.88,75935.72,124182.6,46804.01,216052,34816.84,32780.63,47329.3,43140.5,40095.95,48587.03,35955.65,44142.18,55902.67,39771.49,49452.04,37002.49,42882.8,41523.17,39931.34,16378.75,39301,34070.7,28714.83,43209.6,35238.33,28592.69,31612.69,38907.28,41608.42,33680.67,51596.55,41957.73,37380.73,39224.62,22938.5
C24:5 FA,122302.9,206423.4,118239.9,121425.6,95934.2,119984.5,78658.05,97632.71,85.61739,100997.1,97471.48,174292.8,228162.7,99042.18,91760.1,101481.9,106164.8,49956.14,65834.4,68592.94,108216.6,155109,109584.5,78092.26,140514.9,97387.52,416578.9,63794.16,59126.39,43652.37,53055.24,55711.29,60206.69,78833.24,99360.7,79869.79,110629.5,49407.57,64123.5,61088.39,106176.8,54355.56,115878.1,40993.32,92970.52,38146.87,44749.32
C28H46O4(3),881237.1,434176.9,1366501,750833.9,1373478,1274183,1106422,1243663,367525.8,658747,828040.3,2056020,1234072,1812242,2202728,2628198,1751969,1058117,1189680,1291472,1451688,1339640,1162059,1223936,1558534,1385288,1548014,1229367,1209574,1309757,951842.1,709507.4,1041977,1045930,1287436,1170008,1162393,825944.1,1054745,980003.5,1113281,1060296,1272469,1113761,1127134,1049543,748869.3
LysoPI(20:4),538578.6,1058577,827372.8,830226.6,1322313,962853.7,545130.5,523104.8,997731.4,1150203,916667.9,891025.9,949196.3,1826856,519749.6,882351.4,1053470,423698.3,395443.5,660381,719749.7,789465.2,709131.4,555946.8,1117726,805174.3,1363599,873025.9,617876.2,423664.8,635383.6,361937.1,526788.2,533009.7,1231048,733883.9,650082.1,566969.9,814368.2,628523,880742,1066146,794347.2,365248.4,837435.4,672674.3,516040.3
C27H48O4,68698.87,367394.7,278149.9,209023.5,266622.4,214680.8,221262.3,203785,79243.09,150416.4,90411.9,212783.4,216628.8,429638.7,370380.5,466860.5,208970.5,186782.6,211635.9,256133.3,280520.6,221822.5,207146.9,265143.4,299383.4,263126.9,217124.2,188101.9,234669,339454.6,186594,116628.8,172591.1,171161,211270.7,181750.1,224149.8,159285.6,190145.7,181446.4,221304.5,331805.6,278029.2,254162.8,189017.2,240586.8,124875.4
MG(24:0)(1),4304.622,204803.3,75593.69,100335,84911.67,60949.91,74609.92,56428.55,10203.85,86608.73,60793.3,117605.4,112946.5,104402.3,110061.4,171227.2,131832.4,72579.18,92336.3,108228.4,120201,77060.51,67460.5,89618.53,92659.02,95334.36,83692.28,40640.03,79085.4,72501.65,33862.63,40875.19,63612.84,56167.72,186240.3,41731.47,98250.68,49741.44,50310.57,67626.76,174039.6,77291.34,214398.1,120926,94783.93,113783.4,63008.19
C28H48O4,1032834,2438101,2137187,1408349,1917510,1595170,1264739,1816164,678687.4,1089842,848566.2,1970234,2113649,3263301,2410812,3525657,1848254,1240888,1572637,1877398,2528731,1830877,1583114,2097057,2381094,2126701,1702122,1344390,1707572,1942716,1338041,893308.1,1354163,1340425,1432294,1398208,1558957,1169587,1647450,1519075,1548595,1841443,1814141,1751262,1429498,1502508,1068248
C28H46O4(2),345663.7,3375310,2476120,1847812,2311994,2029576,1217377,2483164,1559688,1690437,927268.3,1443121,1868159,2831032,1462594,4005527,1452497,1052992,1471342,1447166,1992317,1432378,1340779,1299930,1650615,1457928,1293803,1138383,1327951,1316894,1253404,770903.2,1160950,1138634,1043548,1177831,1181700,974360.5,1072803,1326538,1257686,1397398,1508372,1254565,1155591,1199974,841073.5
C20:0 FA,50154,489644.5,367043.6,269484.8,328620.2,372634.1,421180.5,386613.4,622164.9,244480.4,224209.3,207425,272872.7,241796.2,183410.9,155538.4,285797.2,138902.8,154114.5,112880.2,352397,233416.8,324495,165816.1,173057.2,211027.9,284551.9,108730.4,540285.8,136206.6,309027.6,115199.3,319175.1,133931.1,587058.4,198276.7,224598.6,148604.2,565292.7,220664.7,405895.8,133970.9,262280.6,106248.9,138710.3,120286.9,98490.43
