Name,30D_1,30D_2,30D_3,50D_1,50D_2,50D_3
BC332_02071_mrna,260.0,219.0,194.0,316.0,279.0,312.0
BC332_30084_mrna,113.0,80.0,76.0,84.0,80.0,91.0
BC332_04364_mrna,7.0,2.0,2.0,0.0,1.0,0.0
BC332_33933_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28360_mrna,703.0,676.719,592.0,533.0,518.0,704.0
BC332_00118_mrna,78.0,74.0,151.0,31.0,25.0,42.0
BC332_01768_mrna,1634.54,1638.16,1402.71,1213.39,1211.48,1768.76
BC332_32427_mrna,7316.0,6464.0,5100.0,2826.0,3565.0,4089.0
BC332_22561_mrna,479.232,561.915,402.135,260.951,316.312,262.111
BC332_29687_mrna,2.0,0.0,1.0,0.0,0.0,0.0
BC332_03304_mrna,666.0,469.0,429.0,1180.0,573.0,728.0
BC332_32338_mrna,2905.0,2846.0,2348.0,1863.0,4671.0,2868.0
BC332_03334_mrna,606.0,501.0,536.0,333.0,492.0,429.0
BC332_31662_mrna,33.4923,42.3315,30.1051,46.6373,15.8638,49.8259
BC332_14961_mrna,19.8948,12.2204,16.7176,0.0,17.2302,14.301
BC332_32418_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29623_mrna,11929.0,10618.0,10583.0,6638.0,6267.0,5361.0
BC332_27095_mrna,4.0,2.0,1.0,3.0,1.0,1.0
BC332_03754_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33499_mrna,11.0934,16.1625,9.54487,12.7741,15.0,15.1659
BC332_03855_mrna,350.0,296.0,330.0,336.0,316.0,325.0
BC332_18576_mrna,297.405,245.562,288.977,249.24,282.11,257.951
BC332_07264_mrna,749.0,708.0,641.0,564.0,501.0,617.0
BC332_33578_mrna,0.0,0.0,1.43848,1.44343,1.43834,0.0
BC332_14366_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23492_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06594_mrna,711.0,486.0,524.0,520.0,664.0,655.0
BC332_02283_mrna,96.0,137.0,97.0,34.0,21.0,48.0
BC332_11388_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20783_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01431_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23218_mrna,0.0,0.0,3.0,0.0,5.0,4.0
BC332_00102_mrna,321.0,326.0,287.0,47.0,69.0,43.0
BC332_03820_mrna,0.0,0.0,0.0,1.0,1.0,3.0
BC332_06637_mrna,36.0,30.0,22.0,20.0,23.0,39.0
BC332_10151_mrna,1.0583,1.03809,2.04129,1.2693,0.0,0.0
BC332_16324_mrna,248.863,274.768,231.444,228.599,192.362,293.063
BC332_26733_mrna,670.0,603.0,563.0,628.0,774.0,768.0
BC332_09768_mrna,391.321,321.96,333.28,180.602,194.04,295.238
BC332_00839_mrna,959.0,982.0,952.0,1018.0,964.0,1714.0
BC332_00913_mrna,0.0,0.0,0.0,0.0,0.0,4.0
BC332_26731_mrna,92.0,87.0,43.0,16.0,21.0,30.0
BC332_07730_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06756_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18316_mrna,40.7137,44.0,41.5187,30.9366,35.0,40.614
BC332_18706_mrna,19.0,23.0,15.0,17.0,3.0,16.0
BC332_01631_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19670_mrna,56.0,42.0,41.0,30.0,55.0,32.0
BC332_03889_mrna,321.882,249.185,319.962,347.95,446.595,422.375
BC332_29934_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02849_mrna,509.0,464.0,382.0,730.0,668.0,776.0
BC332_00439_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21130_mrna,129.514,131.246,102.195,65.0,83.0,94.2772
BC332_25110_mrna,16.0,18.0,7.0,6.0,5.0,7.0
BC332_26377_mrna,50.0753,53.0,54.0,20.0,37.0,52.0
BC332_33812_mrna,1.51141,0.0,0.0,0.0,0.0,0.0
BC332_05804_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_12058_mrna,223.0,223.0,240.0,30.0,73.0,74.0
BC332_22449_mrna,2.17544,9.55533,3.44359,3.04495,8.10389,10.3705
BC332_03584_mrna,3.0,3.0,7.0,10.0,27.0,3.0
BC332_17535_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31827_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27496_mrna,472.0,484.0,356.0,13.0,41.0,64.0
BC332_00221_mrna,0.0,2.0,0.0,0.0,0.0,0.0
BC332_09804_mrna,23.0,48.0,39.0,35.0,22.0,41.0
BC332_00139_mrna,29.0,18.0,52.0,10.0,7.0,9.0
BC332_05591_mrna,735.0,1029.0,513.0,258.0,625.0,261.0
BC332_06916_mrna,232.026,178.173,180.024,149.86,132.936,186.8
BC332_34139_mrna,20.959,19.3045,11.3462,19.0094,7.45455,13.7649
BC332_06785_mrna,629.0,457.0,412.0,447.0,371.0,604.0
BC332_33791_mrna,0.0,1.0117,0.0,0.0,0.0,0.0
BC332_18589_mrna,120.087,172.569,87.1889,119.621,121.226,164.208
BC332_12900_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11173_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20423_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10906_mrna,70.0,69.0,72.0,53.0,39.0,57.0
BC332_29723_mrna,84.0,126.0,87.0,17.0,22.0,35.0
BC332_10194_mrna,2.23837,4.6061,2.23957,0.0,0.0,0.0
BC332_25201_mrna,0.0,1.0,0.0,2.0,0.0,0.0
BC332_01873_mrna,3182.0,2633.0,2838.0,1483.0,2146.0,2030.0
BC332_09070_mrna,934.0,764.0,714.0,467.0,627.0,662.0
BC332_21813_mrna,0.0,2.51131,5.0,3.67221,1.0,0.0
BC332_10054_mrna,1405.0,1441.0,1147.0,482.0,583.0,774.0
BC332_22432_mrna,10156.3,10241.8,7744.92,11999.2,19253.9,9808.22
BC332_16738_mrna,596.0,532.0,492.0,320.0,323.0,375.0
BC332_00481_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18634_mrna,75.0,19.0,42.0,14.0,55.0,30.0
BC332_33139_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_09419_mrna,1226.0,1453.0,1301.0,1012.0,750.0,1529.0
BC332_21350_mrna,1603.0,1403.0,1274.0,1652.0,10606.0,2596.0
BC332_08427_mrna,0.0,0.0,0.0,0.0,1.00475,0.0
BC332_06225_mrna,235.0,63.0,322.0,1116.0,755.0,822.0
BC332_25945_mrna,31.0,29.0,20.0,18.0,16.0,25.0
BC332_09268_mrna,172.074,167.095,122.241,166.0,144.068,219.093
BC332_17690_mrna,14.0,10.0,11.0,8.0,5.0,14.0
BC332_03169_mrna,0.0,4.24735,3.17825,20.1446,3.1445,4.56153
BC332_20690_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13410_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_22807_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_00093_mrna,684.0,587.0,642.0,636.0,469.0,872.0
BC332_30995_mrna,0.0,0.0,1.0,0.0,0.0,3.0
BC332_04862_mrna,81.8304,96.2095,101.742,70.4734,81.8842,129.325
BC332_11089_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10834_mrna,74.0,89.0,85.0,54.0,63.0,56.0
BC332_25169_mrna,141.0,128.0,90.0,99.0,102.0,162.0
BC332_16047_mrna,1.0,0.0,4.0,2.0,4.0,3.0
BC332_26164_mrna,0.0,0.0,1.02048,0.0,0.0,0.0
BC332_31618_mrna,1335.0,1732.0,884.0,702.0,491.0,937.0
BC332_00160_mrna,0.0,2.0,0.0,0.0,1.0,0.0
BC332_06007_mrna,236.0,154.0,240.0,369.0,218.0,420.0
BC332_24541_mrna,0.0,0.0,0.0,0.0,3.0,2.03829
BC332_13695_mrna,480.077,452.446,384.169,286.596,270.202,324.122
BC332_04154_mrna,0.0,0.0,1.0,0.0,0.0,1.0
BC332_28278_mrna,444.0,404.0,285.0,264.0,268.0,224.0
BC332_34267_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_00431_mrna,598.716,467.615,491.862,339.0,256.0,1088.82
BC332_31567_mrna,677.0,532.0,530.0,475.0,560.0,732.0
BC332_12811_mrna,93.0,113.0,111.0,407.0,335.0,153.0
BC332_23337_mrna,35.0,25.0,39.0,70.0,90.0,77.0
BC332_26830_mrna,3.0,2.0,0.0,0.0,0.0,1.0
BC332_24139_mrna,364.0,319.0,270.0,158.0,101.0,192.0
BC332_08615_mrna,0.0,0.0,0.0,2.0,1.0,0.0
BC332_12069_mrna,138.0,117.0,132.0,77.0,53.0,116.0
BC332_07294_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02297_mrna,58.0,49.0,37.0,43.0,40.0,60.0
BC332_32764_mrna,208.0,185.0,183.0,199.0,253.0,225.0
BC332_02298_mrna,88.0,81.0,79.0,140.0,79.0,178.0
BC332_08455_mrna,324.656,324.855,295.645,219.555,253.326,323.061
BC332_22077_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22488_mrna,2904.0,1981.0,1974.0,423.0,265.0,672.0
BC332_11120_mrna,11.0,9.0,11.0,11.0,9.0,6.0
BC332_17155_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_24975_mrna,217.0,215.0,202.0,471.0,436.0,367.0
BC332_25455_mrna,10.0,18.0,2.0,3.0,9.0,10.0
BC332_03716_mrna,40.1498,75.414,45.2166,68.2854,64.2076,57.621
BC332_13668_mrna,54.0,46.0,32.0,16.0,33.0,27.0
BC332_13561_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06872_mrna,10.0,10.0,5.0,16.0,8.0,24.0
BC332_16411_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19933_mrna,355.0,348.0,289.0,364.0,429.0,248.0
BC332_01938_mrna,6.0,13.0,12.0,20.0,44.0,11.0
BC332_23311_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13930_mrna,806.0,643.0,661.0,943.0,2339.0,1257.0
BC332_16386_mrna,164.0,177.753,143.0,68.0,56.0,145.0
BC332_19790_mrna,127.0,167.0,159.0,367.0,443.0,243.0
BC332_18556_mrna,3252.0,2361.0,2700.0,1697.0,2573.0,2558.0
BC332_26948_mrna,11026.0,8796.0,8714.0,6855.0,8028.0,8447.0
BC332_26828_mrna,1090.0,920.0,916.0,682.777,727.0,881.0
BC332_21981_mrna,125.86,131.679,126.767,33.0,33.9001,47.8139
BC332_05828_mrna,248.0,335.0,279.0,17.0,2.0,59.0
BC332_26205_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17543_mrna,13.0,16.0,13.0,23.0,15.0,13.0
BC332_15572_mrna,54.0,79.0,77.0,77.0,96.0,156.0
BC332_21245_mrna,0.0,0.0,2.0,6.0,6.0,3.0
BC332_10791_mrna,4005.0,3616.0,3207.0,3418.0,4387.0,3517.0
BC332_13453_mrna,200.0,198.684,220.0,482.0,501.0,617.0
BC332_32010_mrna,155.0,196.0,155.0,163.0,169.0,155.0
BC332_13738_mrna,1.0,0.0,0.0,1.0,0.0,0.0
BC332_03270_mrna,795.0,703.0,750.0,570.0,653.0,706.0
BC332_21832_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_27529_mrna,0.0,21.525,6.0,5.0,10.0,10.2128
BC332_04200_mrna,10.0,0.0,0.0,0.0,0.0,0.0
BC332_26798_mrna,1.0,0.0,0.0,3.0,0.0,1.0
BC332_28009_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29681_mrna,468.0,378.0,417.0,870.0,806.0,867.0
BC332_02319_mrna,29.0,15.0,13.0,64.0,30.0,26.0
BC332_03094_mrna,630.535,586.039,507.251,1319.29,1759.51,951.884
BC332_14980_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31710_mrna,1.0,0.0,2.0,0.0,0.0,0.0
BC332_13551_mrna,1.0,0.0,0.0,1.0,0.0,0.0
BC332_21727_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11808_mrna,1.0,0.0,1.0,0.0,1.0,5.0
BC332_31022_mrna,878.0,763.0,805.0,1176.0,1219.0,1460.0
BC332_13123_mrna,1.0,0.0,0.0,0.0,0.0,1.0
BC332_21999_mrna,11.0,11.0,3.0,6.0,1.0,7.0
BC332_02177_mrna,0.0,0.0,1.0,1.0,0.0,1.0
BC332_03356_mrna,21.0,14.0,3.0,10.0,6.0,16.0
BC332_32525_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18371_mrna,3360.0,2612.0,2869.0,2075.0,2568.0,2914.0
BC332_03289_mrna,4992.0,3988.0,4447.0,3769.0,4088.0,4440.0
BC332_31140_mrna,782.0,759.0,641.0,126.0,158.0,190.0
BC332_34182_mrna,7.07112,11.6586,1.90163,0.0,21.6809,4.52976
BC332_22582_mrna,1190.0,1028.0,899.0,716.0,917.0,931.0
BC332_34677_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26949_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_13301_mrna,70.5,66.0,48.0,42.5,34.5,66.0
BC332_33140_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16625_mrna,102.793,63.0,127.551,170.914,101.0,129.862
BC332_33330_mrna,51.3885,21.0,64.921,184.529,225.623,151.975
BC332_28043_mrna,731.0,673.0,556.0,309.0,434.0,426.0
BC332_29610_mrna,5.0,4.0,7.0,19.0,4.0,10.0
BC332_07482_mrna,6.0,7.0,2.0,25.0,5.0,5.0
BC332_27473_mrna,1724.0,1731.0,1345.0,1588.0,5056.0,1414.0
BC332_32716_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_11004_mrna,0.0,0.0,4.0,2.0,0.0,1.0
BC332_19882_mrna,10.0,13.0,22.0,0.0,2.0,16.0
BC332_19091_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_01770_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07966_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33661_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24946_mrna,17097.0,16488.0,13519.0,51934.0,49046.0,39977.0
BC332_29246_mrna,109.0,121.0,101.0,68.0,98.0,133.0
BC332_16712_mrna,101.0,77.0,79.0,67.0,53.0,46.0
BC332_21197_mrna,22.0,41.0,24.0,30.0,40.0,35.0
BC332_11500_mrna,109.0,56.0,72.0,103.0,122.0,131.0
BC332_02949_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25291_mrna,819.0,917.0,794.0,327.0,250.0,590.0
BC332_13621_mrna,553.0,519.0,482.0,371.0,391.0,466.0
BC332_19878_mrna,1060.0,1071.0,917.0,611.0,852.0,844.0
BC332_04851_mrna,2.0,10.0,0.0,7.0,1.0,8.0
BC332_10156_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17189_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23495_mrna,372.0,402.0,448.0,93.0,93.0,89.0
BC332_21506_mrna,92.0,139.0,100.0,43.0,97.8899,62.0
BC332_07467_mrna,8.39945,2.0,1.0,1.0,3.10272,2.0
BC332_04484_mrna,36.0,47.0,29.0,13.0,14.0,34.0
BC332_00098_mrna,179.0,173.103,106.313,127.433,111.045,136.338
BC332_28815_mrna,2272.0,2103.0,2036.0,1927.0,2095.0,2076.0
BC332_12746_mrna,442.0,299.0,464.0,192.0,213.0,306.0
BC332_12402_mrna,21.0,39.0,38.0,25.0,29.0,27.0
BC332_19515_mrna,153.369,99.8963,144.515,271.597,806.465,425.998
BC332_00177_mrna,0.0,0.0,0.0,0.0,2.0,0.0
BC332_31355_mrna,5.0,4.0,2.0,5.0,0.0,10.0
BC332_10547_mrna,121.0,158.0,126.0,101.0,172.0,122.0
BC332_22297_mrna,319.0,396.0,192.0,4.0,26.0,23.0
BC332_02454_mrna,0.0,0.0,0.0,3.0,9.0,0.0
BC332_27948_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01220_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22122_mrna,395.0,376.0,386.0,459.0,531.0,448.0
BC332_03101_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07721_mrna,38.0845,53.361,53.9693,66.0,40.2254,86.1889
BC332_21719_mrna,2.0,3.0,3.0,0.0,0.0,1.0
BC332_10690_mrna,62.0,40.0,47.0,19.0,10.0,32.0
BC332_06774_mrna,197.0,201.0,159.0,41.0,29.0,101.0
BC332_27674_mrna,1005.0,741.0,732.0,823.0,846.0,664.0
BC332_21686_mrna,809.0,660.0,633.0,572.0,658.0,739.0
BC332_16328_mrna,20.0,21.0,23.0,30.0,38.0,33.0
BC332_17949_mrna,49.7396,46.2157,61.2049,66.6065,96.8729,94.1318
BC332_06203_mrna,6966.0,6099.0,5798.0,4164.0,4455.0,4318.0
BC332_01659_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22359_mrna,3.0,5.0,1.0,2.0,9.0,6.0
BC332_22076_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24465_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26683_mrna,210.0,201.0,159.0,69.0,86.0,133.0
BC332_01587_mrna,347.0,267.0,180.0,87.0,5.0,117.0
BC332_04511_mrna,600.0,604.0,549.0,57.0,46.0,132.0
BC332_29008_mrna,98.0,109.0,100.0,193.0,106.0,182.0
BC332_14756_mrna,147.911,161.898,148.0,167.0,135.108,321.089
BC332_13945_mrna,82.0,89.0,56.0,28.0,14.0,38.0
BC332_00674_mrna,475.0,397.0,443.0,461.0,489.0,555.0
BC332_27157_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01284_mrna,43.0,40.0,31.0,36.0,36.0,66.0
BC332_16423_mrna,261.0,156.0,233.0,23.0,10.0,80.0
BC332_19275_mrna,1.0,1.0,3.0,3.0,3.0,4.0
BC332_23676_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24586_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01553_mrna,344.0,272.0,256.0,370.0,304.0,295.0
BC332_25391_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07632_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10273_mrna,184.0,174.0,135.0,79.0,170.0,101.0
BC332_17798_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20635_mrna,1855.0,1843.0,1616.0,1851.0,1660.0,2177.0
BC332_27296_mrna,871.0,792.0,719.0,881.0,1188.0,1148.0
BC332_08514_mrna,15.0,14.0,11.0,14.0,21.0,20.0
BC332_23755_mrna,297.0,264.0,316.0,233.0,210.999,286.0
BC332_03955_mrna,751.0,1031.0,752.0,789.0,1197.0,778.0
BC332_05431_mrna,34.0,42.0,45.0,4.0,13.0,12.0
BC332_04628_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34400_mrna,0.0,0.0,0.0,0.0,0.0,2.0
BC332_08827_mrna,637.0,615.0,472.0,314.0,379.0,455.0
BC332_17593_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14492_mrna,1280.0,1194.0,819.0,1154.0,1253.0,923.0
BC332_11734_mrna,839.0,649.0,670.0,611.0,588.0,616.0
BC332_21951_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33950_mrna,478.397,623.824,429.0,164.0,308.309,537.0
BC332_07571_mrna,1571.0,1469.0,1301.0,915.0,1103.0,1017.0
BC332_33506_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24180_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08564_mrna,1240.0,1025.0,887.0,2321.0,2435.0,1368.0
BC332_11263_mrna,7.0,8.0,10.0,7.0,2.0,3.0
BC332_09075_mrna,33.0,46.0,29.0,71.0,87.0,72.0
BC332_21805_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34770_mrna,1.05272,6.73831,1.0,3.2098,4.0,3.07717
BC332_22700_mrna,372.0,382.0,320.0,164.0,192.0,298.0
BC332_06445_mrna,486.0,420.0,423.0,470.0,709.0,498.0
BC332_27446_mrna,2.0,3.0016,0.0,1.00391,2.00085,0.0
BC332_19699_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14996_mrna,268.26,246.126,208.988,147.773,140.816,166.192
BC332_20043_mrna,4.0,3.0,0.0,18.0,44.1041,44.0
BC332_01312_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32854_mrna,0.0,3.0,0.0,0.0,0.0,2.0
BC332_22684_mrna,1799.0,1498.0,1552.0,1395.0,1278.0,1481.0
BC332_05662_mrna,437.0,326.0,295.0,330.0,498.0,431.0
BC332_08335_mrna,164.0,150.0,121.0,67.0,51.0,64.0
BC332_20880_mrna,269.849,116.838,437.58,617.611,179.232,243.884
BC332_09582_mrna,1637.0,1459.0,1185.0,1481.0,1473.0,1847.0
BC332_13485_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14411_mrna,572.0,506.0,535.0,480.0,389.0,566.0
BC332_14482_mrna,4271.0,4945.0,4156.0,1190.0,2673.0,2301.0
BC332_06357_mrna,72.0,50.0,61.0,66.0,60.0,80.0
BC332_00715_mrna,19.5984,24.4355,17.1618,7.0,11.5415,13.1989
BC332_10363_mrna,8.27465,25.0,16.0,19.2072,22.2083,24.3982
BC332_16916_mrna,3.0,5.0,6.0,11.0,5.0,2.0
BC332_18653_mrna,0.0,1.0,1.0,0.0,0.0,0.0
BC332_10778_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24616_mrna,6.0,6.0,2.0,1.0,3.0,6.0
BC332_29548_mrna,18.0,25.0,8.0,8.0,5.0,4.0
BC332_05448_mrna,34.9472,47.0,13.7207,16.0,12.0,8.44192
BC332_11617_mrna,1197.32,1134.0,1068.08,923.06,1122.0,1189.85
BC332_10083_mrna,32.0,27.0,40.0,150.0,47.0,43.0
BC332_11403_mrna,263.428,191.0,194.0,132.092,211.0,190.165
BC332_21649_mrna,3756.0,6732.0,3379.0,4013.0,7836.0,7376.0
BC332_15244_mrna,16.0,23.0,17.0,10.0,9.0,11.0
BC332_16010_mrna,1215.0,980.0,1049.0,794.0,1154.0,969.0
BC332_07259_mrna,865.0,680.0,701.0,479.0,543.0,534.0
BC332_15202_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10876_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03950_mrna,45.7125,82.0,104.0,67.6163,25.0,165.723
BC332_12265_mrna,0.0,0.0,0.0,5.0,2.0,2.0
BC332_33296_mrna,2.47232,10.2873,10.8188,5.17707,8.00837,13.6791
BC332_09836_mrna,167.0,187.0,142.0,123.0,141.0,181.645
BC332_08720_mrna,0.0,0.0,0.0,5.0,1.0,0.0
BC332_30871_mrna,0.0,0.0,5.0,0.0,0.0,0.0
BC332_28319_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08267_mrna,1428.0,1489.0,1275.0,1176.0,1879.0,1481.0
BC332_09156_mrna,3.0,1.0,8.0,3.0,1.0,0.0
BC332_31647_mrna,3.0,0.0,1.0,6.0,1.0,0.0
BC332_34620_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29323_mrna,63.0,47.0,34.0,7.0,31.0,26.0
BC332_20863_mrna,415.0,418.0,420.0,184.0,265.0,449.0
BC332_32736_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32072_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24406_mrna,3941.0,3358.0,3459.0,6229.0,6142.0,6461.0
BC332_27933_mrna,2814.0,0.0,1.0,0.0,0.0,0.0
BC332_27724_mrna,88.0,85.0,103.0,56.0,89.0,74.0
BC332_29880_mrna,828.0,691.0,596.0,638.0,541.0,811.0
BC332_20666_mrna,3.0,10.0,8.0,10.0,8.0,5.0
BC332_27471_mrna,190.0,174.0,178.0,143.0,191.0,138.0
BC332_21324_mrna,2.0,5.0,3.0,7.0,8.0,8.0
BC332_14386_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_06127_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07512_mrna,373.0,320.0,212.0,375.0,492.0,443.0
BC332_12921_mrna,3.0,0.0,1.70697,1.0,0.0,4.0
BC332_23121_mrna,369.0,308.0,324.0,212.0,258.0,282.0
BC332_08312_mrna,1308.0,938.0,1042.0,374.0,498.0,495.0
BC332_29959_mrna,166.0,173.0,140.52,123.0,90.0,175.0
BC332_28399_mrna,598.886,477.336,481.262,467.006,535.447,610.552
BC332_27088_mrna,1381.0,1350.0,1348.0,1274.0,1795.0,1562.0
BC332_34300_mrna,0.0,0.716325,0.0,0.0,0.0,0.0
BC332_31136_mrna,259.0,330.0,150.0,2.0,10.0,32.0
BC332_29792_mrna,1.0,0.0,0.0,0.0,1.0,0.0
BC332_03400_mrna,245.0,79.0,386.0,3046.0,7907.0,3545.0
BC332_00022_mrna,1453.0,316.0,550.0,4099.0,3468.0,2165.0
BC332_32738_mrna,6.0,3.0,7.0,2.0,8.0,3.0
BC332_07004_mrna,69.0,54.0,48.0,45.0,155.0,18.0
BC332_28061_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25772_mrna,651.0,644.0,562.0,1315.0,2131.0,1332.0
BC332_11728_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_30459_mrna,464.0,338.0,385.0,218.0,179.0,237.0
BC332_10686_mrna,2188.0,1752.0,1660.0,2014.0,2086.0,1985.0
BC332_23812_mrna,80.0,83.0,48.0,98.9759,86.0,118.0
BC332_17612_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07099_mrna,0.0,0.0,0.0,0.0,1.0,1.0
BC332_00386_mrna,92.0,100.0,95.0,129.0,93.0,97.0
BC332_33098_mrna,650.0,590.0,451.0,342.0,417.0,503.0
BC332_25228_mrna,11.0101,2.61748,6.6295,488.117,165.547,195.042
BC332_18779_mrna,0.0,8.0,2.0,8.0,2.03495,1.00196
BC332_12133_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11911_mrna,539.0,418.0,353.0,4.0,2.0,27.0
BC332_15298_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_12028_mrna,3.0,2.0,2.0,2.0,3.0,3.0
BC332_30517_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23016_mrna,0.0,0.0,0.0,0.00176452,9.11021,0.0
BC332_30090_mrna,1255.0,1313.0,1218.0,693.0,627.0,803.0
BC332_09930_mrna,100.0,62.3448,79.1703,47.3778,35.7224,32.3715
BC332_23386_mrna,3170.14,2702.86,2778.43,2201.2,2631.87,2411.19
BC332_16547_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_04107_mrna,9.0,2.0,5.0,0.0,0.0,0.0
BC332_26834_mrna,2577.0,2084.0,2313.0,459.0,583.0,564.0
BC332_11429_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19350_mrna,2988.0,2576.0,2538.0,744.0,1088.0,1069.0
BC332_12163_mrna,1.0,9.0,2.0,0.0,0.0,3.0
BC332_09735_mrna,954.0,939.0,789.0,596.0,1042.0,706.0
BC332_24228_mrna,0.0,2.0,0.0,4.0,0.0,2.0
BC332_18324_mrna,409.0,502.0,421.0,185.0,267.0,220.0
BC332_34237_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04942_mrna,2292.0,2100.0,1769.93,2079.0,2385.0,2522.0
BC332_26120_mrna,5.0,3.0,2.0,2.0,3.0,6.0
